valid_time,latitude,longitude,u10,v10,t2m,tcc,tp,ssrd
2022-07-02 09:00:00,51.0,10.0,0.46580505,2.1306305,20.379303,0.08898926,0.0,490496.0
2022-07-02 10:00:00,51.0,10.0,-0.2111969,2.3790588,21.332916,0.92477417,0.0,369728.0
2022-07-02 11:00:00,51.0,10.0,-0.12754822,2.418213,22.228973,0.74105835,0.0,109312.0
2022-07-02 12:00:00,51.0,10.0,-0.636261,2.1665344,23.055023,0.0,0.0,174400.0
2022-07-02 13:00:00,51.0,10.0,-0.9423523,2.300003,23.918,0.0107421875,0.0,0.0
2022-07-02 14:00:00,51.0,10.0,-0.81759644,2.8280182,24.543243,0.09875488,0.0,0.0
2022-07-02 15:00:00,51.0,10.0,-1.0033264,3.057724,25.06247,0.46929932,0.0,0.0
2022-07-02 16:00:00,51.0,10.0,-1.1886444,2.8912964,25.118134,0.009765625,0.0,0.0
2022-07-02 17:00:00,51.0,10.0,-1.2829895,2.603531,24.92923,0.0,0.0,0.0
2022-07-02 18:00:00,51.0,10.0,-1.0008392,1.8607941,24.238434,0.0,0.0,0.0
2022-07-02 19:00:00,51.0,10.0,-0.8622284,1.5557404,22.10971,0.0,0.0,0.0
2022-07-02 20:00:00,51.0,10.0,-1.2365112,2.0645294,19.335175,0.0,0.0,0.0
2022-07-02 21:00:00,51.0,10.0,-1.416275,1.9317627,16.95346,0.0,0.0,0.0
2022-07-02 22:00:00,51.0,10.0,-1.0245361,2.425827,15.460602,0.0,0.0,0.0
2022-07-02 23:00:00,51.0,10.0,-1.1608887,1.8042145,14.219391,0.0,0.0,0.0
2022-07-03 00:00:00,51.0,10.0,-1.471344,1.55719,13.488251,0.0,0.0,0.0
2022-07-03 01:00:00,51.0,10.0,-1.5248718,1.3648224,12.971161,0.059753418,0.0,0.0
2022-07-03 02:00:00,51.0,10.0,-1.197937,1.6755981,12.6527405,0.37802124,0.0,0.0
2022-07-03 03:00:00,51.0,10.0,-0.9503937,1.8794708,12.55838,0.71875,0.0,0.0
2022-07-03 04:00:00,51.0,10.0,-0.52519226,1.7272186,13.502899,0.52926636,0.0,51776.0
2022-07-03 05:00:00,51.0,10.0,-0.81733704,2.096054,15.808075,0.10998535,0.0,323392.0
2022-07-03 06:00:00,51.0,10.0,0.04449463,2.2094421,18.153168,0.0,0.0,498880.0
2022-07-03 07:00:00,51.0,10.0,1.2139893,2.2118225,20.397491,0.010009766,0.0,550144.0
2022-07-03 08:00:00,51.0,10.0,1.6495819,1.7288055,22.957245,0.0,0.0,477248.0
2022-07-03 09:00:00,51.0,10.0,2.083969,1.0732574,24.534943,0.0,0.0,505984.0
2022-07-03 10:00:00,51.0,10.0,2.1145325,1.2414246,25.481354,0.21047974,0.0,375232.0
2022-07-03 11:00:00,51.0,10.0,2.138504,1.9468994,26.13272,0.1000061,0.0,0.0
2022-07-03 12:00:00,51.0,10.0,2.2508087,2.50914,27.322296,0.009765625,0.0,206272.0
2022-07-03 13:00:00,51.0,10.0,3.1739655,2.4164734,27.965485,0.07849121,0.0,172992.0
2022-07-03 14:00:00,51.0,10.0,3.628128,1.8539124,28.011383,0.082733154,0.0,0.0
2022-07-03 15:00:00,51.0,10.0,3.5293884,1.7040405,28.245148,0.10348511,0.0,0.0
2022-07-03 16:00:00,51.0,10.0,2.8286133,1.1604309,28.100372,0.115234375,0.0,78656.0
2022-07-03 17:00:00,51.0,10.0,2.4294434,0.9063568,27.953033,0.31521606,0.0,0.0
2022-07-03 18:00:00,51.0,10.0,-0.47180176,-0.3703766,26.832672,0.51101685,0.0,0.0
2022-07-03 19:00:00,51.0,10.0,-1.0218048,-1.4099731,24.280914,0.9200134,0.0,0.0
2022-07-03 20:00:00,51.0,10.0,1.9161835,-1.2250061,21.552399,0.976532,4.7683716e-06,0.0
2022-07-03 21:00:00,51.0,10.0,2.851532,-2.926239,19.685577,0.36849976,0.0,0.0
2022-07-03 22:00:00,51.0,10.0,1.0839539,-5.270935,18.936066,0.42526245,0.0,0.0
2022-07-03 23:00:00,51.0,10.0,0.2558899,-4.1692963,17.252838,0.40176392,0.0,0.0
2022-07-04 00:00:00,51.0,10.0,0.2894287,-3.053711,15.909332,0.03024292,0.0,0.0
2022-07-04 01:00:00,51.0,10.0,0.42660522,-1.0723724,14.67984,0.20574951,0.0,0.0
2022-07-04 02:00:00,51.0,10.0,1.2919006,-0.5597229,14.402008,0.3704834,3.71933e-05,0.0
2022-07-04 03:00:00,51.0,10.0,1.1867218,-1.2453308,14.009613,0.20724487,0.0,0.0
2022-07-04 04:00:00,51.0,10.0,0.7620392,-1.2508087,13.668854,0.30551147,0.0,45632.0
2022-07-04 05:00:00,51.0,10.0,0.9296112,-1.6070099,14.774139,0.27600098,0.0,282816.0
2022-07-04 06:00:00,51.0,10.0,1.1733551,-1.8707275,16.149933,0.0982666,0.0,481024.0
2022-07-04 07:00:00,51.0,10.0,1.1161957,-1.145935,17.100128,0.1567688,0.0,589632.0
2022-07-04 08:00:00,51.0,10.0,1.2960052,-0.73384094,18.154144,0.17599487,0.0,510848.0
2022-07-04 09:00:00,51.0,10.0,1.8909149,-0.8608856,19.132965,0.15124512,0.0,484544.0
2022-07-04 10:00:00,51.0,10.0,1.7153778,-0.57785034,20.161652,0.13876343,0.0,392192.0
2022-07-04 11:00:00,51.0,10.0,2.1799927,-0.9580231,21.114777,0.49301147,0.0,210624.0
2022-07-04 12:00:00,51.0,10.0,2.2836304,-0.8097229,22.090118,0.741272,0.0,53376.0
2022-07-04 13:00:00,51.0,10.0,2.313095,-1.1329346,22.936798,0.8735657,0.0,0.0
2022-07-04 14:00:00,51.0,10.0,2.0298157,-0.5812073,23.025787,0.9540405,0.0,0.0
2022-07-04 15:00:00,51.0,10.0,2.1013489,-1.121048,23.735504,0.56552124,0.0,107008.0
2022-07-04 16:00:00,51.0,10.0,2.5154572,-1.3609467,23.893463,0.93756104,0.0,0.0
2022-07-04 17:00:00,51.0,10.0,2.0777588,-2.1250763,23.812897,0.8044739,0.0,0.0
2022-07-04 18:00:00,51.0,10.0,1.4249268,-2.0761871,22.8909,0.97750854,0.0,0.0
2022-07-04 19:00:00,51.0,10.0,0.54566956,-2.4060516,20.856354,0.57598877,0.0,0.0
2022-07-04 20:00:00,51.0,10.0,0.23103333,-1.9046173,18.688507,0.06399536,0.0,0.0
2022-07-04 21:00:00,51.0,10.0,0.29908752,-1.6244507,16.985016,0.1642456,0.0,0.0
2022-07-04 22:00:00,51.0,10.0,0.46450806,-1.6706543,14.243439,0.054229736,0.0,0.0
2022-07-04 23:00:00,51.0,10.0,1.4022064,-1.3206329,14.159943,0.011260986,0.0,0.0
2022-07-05 00:00:00,51.0,10.0,1.4591675,-0.08074951,16.012604,0.009765625,0.0,0.0
2022-07-05 01:00:00,51.0,10.0,1.5366974,-1.115799,14.920929,0.010009766,0.0,0.0
2022-07-05 02:00:00,51.0,10.0,1.4645233,-1.100357,13.594635,0.010009766,0.0,0.0
2022-07-05 03:00:00,51.0,10.0,1.0030823,-0.6545563,13.572296,0.070251465,0.0,0.0
2022-07-05 04:00:00,51.0,10.0,0.8390045,-0.29948425,12.85965,0.07949829,0.0,46016.0
2022-07-05 05:00:00,51.0,10.0,0.66586304,-0.13130188,13.333405,0.101745605,0.0,316672.0
2022-07-05 06:00:00,51.0,10.0,0.31498718,-0.5132904,15.994293,0.30273438,0.0,443712.0
2022-07-05 07:00:00,51.0,10.0,0.44532776,-0.86312866,18.44986,0.99850464,0.0,280768.0
2022-07-05 08:00:00,51.0,10.0,0.7787781,-1.0117188,20.008331,0.81326294,2.2411346e-05,341120.0
2022-07-05 09:00:00,51.0,10.0,1.4643097,-1.010849,20.612457,0.3982544,2.5749207e-05,287872.0
2022-07-05 10:00:00,51.0,10.0,1.1636658,-0.7608795,21.04422,0.6345215,0.0,210688.0
2022-07-05 11:00:00,51.0,10.0,2.3748322,-0.33477783,21.46109,0.66326904,1.0967255e-05,0.0
2022-07-05 12:00:00,51.0,10.0,3.0906067,0.00881958,21.72049,0.79299927,0.0,118784.0
2022-07-05 13:00:00,51.0,10.0,3.7019348,-0.50009155,22.341827,0.99502563,0.0,140352.0
2022-07-05 14:00:00,51.0,10.0,3.6129456,-1.3088074,23.410797,0.6539917,6.67572e-06,232000.0
2022-07-05 15:00:00,51.0,10.0,2.933075,-2.0398102,23.18863,0.3927307,0.0,0.0
2022-07-05 16:00:00,51.0,10.0,2.184906,-2.5705109,22.76358,0.2312622,9.536743e-06,0.0
2022-07-05 17:00:00,51.0,10.0,1.7724915,-2.8233032,22.087677,0.261261,0.0,0.0
2022-07-05 18:00:00,51.0,10.0,1.3602142,-2.526657,21.17508,0.21099854,0.0,0.0
2022-07-05 19:00:00,51.0,10.0,1.3385162,-2.3863068,19.905914,0.23150635,0.0,0.0
2022-07-05 20:00:00,51.0,10.0,1.3677521,-2.301117,17.937653,0.42251587,0.0,0.0
2022-07-05 21:00:00,51.0,10.0,0.9217987,-2.1367798,16.643219,0.1949768,0.0,0.0
2022-07-05 22:00:00,51.0,10.0,0.6889801,-2.5003204,15.664581,0.36898804,0.0,0.0
2022-07-05 23:00:00,51.0,10.0,0.6070099,-2.133667,14.105621,0.24627686,0.0,0.0
2022-07-06 00:00:00,51.0,10.0,0.8549957,-1.6865997,12.875397,0.2170105,0.0,0.0
2022-07-06 01:00:00,51.0,10.0,0.9586334,-1.4291382,12.149689,0.4250183,0.0,0.0
2022-07-06 02:00:00,51.0,10.0,1.211441,-1.6290588,12.41684,0.5415039,0.0,0.0
2022-07-06 03:00:00,51.0,10.0,1.1208496,-1.9493256,11.987762,0.63427734,0.0,0.0
2022-07-06 04:00:00,51.0,10.0,1.0883484,-2.118332,12.372406,0.85998535,6.67572e-06,32512.0
2022-07-06 05:00:00,51.0,10.0,1.0814362,-2.402771,13.04184,0.6527405,1.001358e-05,197376.0
2022-07-06 06:00:00,51.0,10.0,1.3397217,-2.4680634,13.633453,0.91378784,1.9073486e-06,151040.0
2022-07-06 07:00:00,51.0,10.0,1.7259674,-2.1592102,14.563263,0.83151245,8.106232e-06,532160.0
2022-07-06 08:00:00,51.0,10.0,2.1686096,-1.7272949,14.8750305,0.7380066,0.0,0.0
2022-07-06 09:00:00,51.0,10.0,2.4484253,-1.6959839,15.590973,0.9152832,0.0,463168.0
2022-07-06 10:00:00,51.0,10.0,2.170456,-1.1091766,16.461334,0.9472656,0.0,266048.0
2022-07-06 11:00:00,51.0,10.0,2.7689667,-1.2906189,17.265045,0.9989929,0.0,522048.0
2022-07-06 12:00:00,51.0,10.0,2.6839447,-1.3172607,17.669098,0.9972534,0.0,0.0
2022-07-06 13:00:00,51.0,10.0,2.7096863,-1.1599884,18.423126,0.9987488,0.0,0.0
2022-07-06 14:00:00,51.0,10.0,3.331314,-1.3692932,18.750397,0.9989929,0.0,0.0
2022-07-06 15:00:00,51.0,10.0,2.8169098,-1.4441528,18.69571,0.9989929,0.0,0.0
2022-07-06 16:00:00,51.0,10.0,2.9836426,-2.0798187,18.621124,0.98999023,0.0,0.0
2022-07-06 17:00:00,51.0,10.0,2.9047241,-1.9114075,18.182404,0.98049927,0.0,0.0
2022-07-06 18:00:00,51.0,10.0,2.7725983,-2.1758728,17.580536,0.97073364,0.0,0.0
2022-07-06 19:00:00,51.0,10.0,2.276184,-1.7807617,16.744965,0.8500061,0.0,0.0
2022-07-06 20:00:00,51.0,10.0,1.6155243,-0.49780273,15.74118,0.9995117,0.0,0.0
2022-07-06 21:00:00,51.0,10.0,1.3082275,0.24061584,14.529755,0.901001,0.00041770935,0.0
2022-07-06 22:00:00,51.0,10.0,1.433075,0.6425476,13.306,1.0,0.0,0.0
2022-07-06 23:00:00,51.0,10.0,1.503128,0.8400879,12.929901,1.0,0.00013494492,0.0
2022-07-07 00:00:00,51.0,10.0,1.5842133,1.3897858,12.452606,0.9607239,0.0,0.0
2022-07-07 01:00:00,51.0,10.0,1.5172272,2.1270142,12.528351,0.8995056,0.0,0.0
2022-07-07 02:00:00,51.0,10.0,1.804779,2.44104,12.239777,1.0,0.0010843277,0.0
2022-07-07 03:00:00,51.0,10.0,2.4449768,2.480545,12.1666565,1.0,0.0,0.0
2022-07-07 04:00:00,51.0,10.0,2.854782,2.5065765,11.995392,0.98049927,0.00022315979,5248.0
2022-07-07 05:00:00,51.0,10.0,2.8686523,2.6898193,12.143097,1.0,0.0,18816.0
2022-07-07 06:00:00,51.0,10.0,3.1391602,2.3937225,12.592072,1.0,0.0,26560.0
2022-07-07 07:00:00,51.0,10.0,3.0039215,2.4683685,12.956696,1.0,0.002752304,100224.0
2022-07-07 08:00:00,51.0,10.0,3.3641663,2.1366425,13.310089,0.98950195,0.0,520320.0
2022-07-07 09:00:00,51.0,10.0,3.943634,1.676178,13.735748,0.9902344,0.0,0.0
2022-07-07 10:00:00,51.0,10.0,3.5382233,0.21791077,14.845978,1.0,1.4305115e-06,0.0
2022-07-07 11:00:00,51.0,10.0,3.6540527,-1.5254517,15.154327,1.0,0.0,43520.0
2022-07-07 12:00:00,51.0,10.0,3.8996582,-1.6581268,15.324188,1.0,0.0,17280.0
2022-07-07 13:00:00,51.0,10.0,4.0727386,-1.5026093,15.9409485,0.96099854,0.00015115738,491072.0
2022-07-07 14:00:00,51.0,10.0,4.4699097,-3.2589417,16.597443,0.9992676,0.0,200256.0
2022-07-07 15:00:00,51.0,10.0,3.6725922,-2.0935974,16.830292,1.0,2.002716e-05,0.0
2022-07-07 16:00:00,51.0,10.0,3.921875,-2.1655579,16.325226,0.9902344,8.678436e-05,0.0
2022-07-07 17:00:00,51.0,10.0,3.4453125,-3.0442047,15.581451,0.7659912,0.0,0.0
2022-07-07 18:00:00,51.0,10.0,3.0392303,-3.1215363,15.251373,0.6802368,0.0,0.0
2022-07-07 19:00:00,51.0,10.0,3.30661,-4.059326,14.715729,0.84628296,0.0,0.0
2022-07-07 20:00:00,51.0,10.0,3.2420807,-4.1109467,14.063995,0.9807739,0.0,0.0
2022-07-07 21:00:00,51.0,10.0,3.0788727,-3.5494232,13.331818,0.93600464,0.0,0.0
2022-07-07 22:00:00,51.0,10.0,2.8432465,-2.9500275,12.809235,0.7704773,0.0,0.0
2022-07-07 23:00:00,51.0,10.0,2.8692932,-3.2366028,12.317413,0.6272583,0.0,0.0
2022-07-08 00:00:00,51.0,10.0,2.8572998,-3.0584717,12.02475,0.50927734,3.33786e-06,0.0
2022-07-08 01:00:00,51.0,10.0,2.7390747,-2.913269,12.028351,0.5902405,0.0,0.0
2022-07-08 02:00:00,51.0,10.0,2.7238312,-2.8400574,11.771942,0.87353516,0.0,0.0
2022-07-08 03:00:00,51.0,10.0,2.3040009,-1.9285126,11.814911,0.9947815,0.0,0.0
2022-07-08 04:00:00,51.0,10.0,2.667511,-1.8753662,12.00943,0.9947815,1.4305115e-06,26560.0
2022-07-08 05:00:00,51.0,10.0,2.7246857,-3.1480865,12.156097,1.0,2.861023e-06,192704.0
2022-07-08 06:00:00,51.0,10.0,2.223465,-3.2416687,12.309845,1.0,1.335144e-05,154240.0
2022-07-08 07:00:00,51.0,10.0,2.3120575,-2.5624542,12.759613,1.0,0.0,122304.0
2022-07-08 08:00:00,51.0,10.0,2.5717163,-1.8508148,13.339325,1.0,0.0,451776.0
2022-07-08 09:00:00,51.0,10.0,2.8465424,-1.6972351,14.040619,1.0,0.0,456512.0
2022-07-08 10:00:00,51.0,10.0,2.6194458,-1.3909149,16.06717,0.901001,0.0,598080.0
2022-07-08 11:00:00,51.0,10.0,2.8548737,-1.5275421,17.390167,0.25598145,0.0,555520.0
2022-07-08 12:00:00,51.0,10.0,2.5437164,-2.5355988,19.50711,0.77578735,0.0,348864.0
2022-07-08 13:00:00,51.0,10.0,1.867569,-3.1004639,20.296295,1.0,0.0,0.0
2022-07-08 14:00:00,51.0,10.0,1.8015137,-3.1186523,19.91092,1.0,1.1444092e-05,0.0
2022-07-08 15:00:00,51.0,10.0,2.21492,-3.0917969,19.519073,1.0,0.0,0.0
2022-07-08 16:00:00,51.0,10.0,2.5344238,-3.2843475,19.243927,1.0,1.7642975e-05,0.0
2022-07-08 17:00:00,51.0,10.0,2.3292236,-3.2151794,19.22171,0.9992676,0.0,0.0
2022-07-08 18:00:00,51.0,10.0,1.9270477,-2.5835266,19.001984,0.97802734,0.00012111664,0.0
2022-07-08 19:00:00,51.0,10.0,1.7912292,-1.8253937,18.50534,0.8529968,0.0,0.0
2022-07-08 20:00:00,51.0,10.0,1.4972382,-0.4219513,17.335602,0.7950134,0.0,0.0
2022-07-08 21:00:00,51.0,10.0,1.7206726,0.21937561,16.652191,0.99276733,0.0,0.0
2022-07-08 22:00:00,51.0,10.0,1.9712677,0.8122406,16.34549,0.9612732,0.0,0.0
2022-07-08 23:00:00,51.0,10.0,1.776474,0.7328186,16.109406,0.86676025,0.0,0.0
2022-07-09 00:00:00,51.0,10.0,2.018097,0.43013,14.884003,0.7704773,0.0,0.0
2022-07-09 01:00:00,51.0,10.0,2.1443176,0.25961304,14.315155,0.7504883,0.0,0.0
2022-07-09 02:00:00,51.0,10.0,1.8850555,0.19615173,13.522003,0.61224365,0.0,0.0
2022-07-09 03:00:00,51.0,10.0,1.6898193,0.27096558,13.747589,0.44296265,0.0,0.0
2022-07-09 04:00:00,51.0,10.0,1.8404541,-0.095184326,14.085724,0.58898926,0.0,17600.0
2022-07-09 05:00:00,51.0,10.0,1.9561157,0.11793518,14.619537,0.5197449,5.722046e-06,64640.0
2022-07-09 06:00:00,51.0,10.0,3.0303955,-1.0887451,15.397797,0.64974976,1.9073486e-06,216064.0
2022-07-09 07:00:00,51.0,10.0,2.7864685,-1.6777954,16.544647,0.8327637,0.000228405,552896.0
2022-07-09 08:00:00,51.0,10.0,2.6356049,-1.6354523,17.520782,0.9332886,0.0,32512.0
2022-07-09 09:00:00,51.0,10.0,2.7754822,-1.8911896,18.021759,0.85150146,0.0,633728.0
2022-07-09 10:00:00,51.0,10.0,2.760498,-1.5900116,19.067535,0.9902344,0.0,163008.0
2022-07-09 11:00:00,51.0,10.0,3.076538,-1.6273804,20.000519,0.98999023,5.197525e-05,102720.0
2022-07-09 12:00:00,51.0,10.0,3.2496948,-2.3191986,20.675934,1.0,0.0,0.0
2022-07-09 13:00:00,51.0,10.0,3.3483582,-1.5940552,20.037872,0.9704895,0.0,0.0
2022-07-09 14:00:00,51.0,10.0,3.8233032,-1.5766754,20.212677,0.97802734,0.0,396544.0
2022-07-09 15:00:00,51.0,10.0,4.3461914,-2.6624298,20.26358,0.99975586,7.6293945e-06,97856.0
2022-07-09 16:00:00,51.0,10.0,3.1256409,-1.454895,18.764313,1.0,0.00014781952,0.0
2022-07-09 17:00:00,51.0,10.0,2.211792,-0.34443665,18.595367,0.8142395,0.0,0.0
2022-07-09 18:00:00,51.0,10.0,2.2075043,-1.012146,17.035675,0.9089966,0.00017881393,0.0
2022-07-09 19:00:00,51.0,10.0,2.130661,-2.795456,16.693512,0.78726196,0.0,0.0
2022-07-09 20:00:00,51.0,10.0,1.3738098,-2.4927826,15.686554,0.85849,0.0,0.0
2022-07-09 21:00:00,51.0,10.0,1.2677155,-3.2463684,15.185089,0.93099976,5.722046e-06,0.0
2022-07-09 22:00:00,51.0,10.0,1.5456696,-3.2953186,14.241364,0.9995117,0.0,0.0
2022-07-09 23:00:00,51.0,10.0,1.1222534,-3.1675568,13.528473,0.9704895,0.0,0.0
2022-07-10 00:00:00,51.0,10.0,1.3887177,-2.387619,13.045319,0.71099854,0.0,0.0
2022-07-10 01:00:00,51.0,10.0,1.8722534,-2.0899353,12.70462,0.42001343,0.0,0.0
2022-07-10 02:00:00,51.0,10.0,2.1085815,-2.2912445,12.177887,0.49197388,0.0,0.0
2022-07-10 03:00:00,51.0,10.0,2.1653595,-1.9984894,11.8524475,0.776001,2.5749207e-05,0.0
2022-07-10 04:00:00,51.0,10.0,2.1176453,-1.5587158,11.6406555,0.8495178,0.0,26112.0
2022-07-10 05:00:00,51.0,10.0,2.7781982,-2.2305298,11.577911,0.8772583,4.386902e-05,218048.0
2022-07-10 06:00:00,51.0,10.0,3.0721588,-3.4819183,12.023468,0.88150024,3.4332275e-05,359552.0
2022-07-10 07:00:00,51.0,10.0,2.947815,-3.6819916,12.24881,0.96099854,0.0,264256.0
2022-07-10 08:00:00,51.0,10.0,2.884201,-3.5563965,13.122467,0.90197754,8.8214874e-05,0.0
2022-07-10 09:00:00,51.0,10.0,3.102188,-3.3514862,13.639191,0.9210205,0.0,491904.0
2022-07-10 10:00:00,51.0,10.0,3.2871552,-3.2028046,14.539825,1.0,0.0,896.0
2022-07-10 11:00:00,51.0,10.0,3.2750092,-2.74617,15.782745,1.0,0.0,114368.0
2022-07-10 12:00:00,51.0,10.0,3.2807007,-2.7727356,16.578522,1.0,0.0,81344.0
2022-07-10 13:00:00,51.0,10.0,3.3099213,-2.4003448,16.850067,1.0,1.859665e-05,0.0
2022-07-10 14:00:00,51.0,10.0,3.5292358,-2.8210754,16.888336,1.0,2.5749207e-05,0.0
2022-07-10 15:00:00,51.0,10.0,3.7228088,-3.09581,16.62674,1.0,0.0,0.0
2022-07-10 16:00:00,51.0,10.0,3.855423,-2.9026794,16.047882,0.98898315,6.723404e-05,0.0
2022-07-10 17:00:00,51.0,10.0,3.7182617,-2.9887085,15.609894,0.8342285,0.0,0.0
2022-07-10 18:00:00,51.0,10.0,3.125122,-2.6360016,14.800812,0.9512634,0.0,0.0
2022-07-10 19:00:00,51.0,10.0,2.6852112,-2.4020233,14.21109,0.9512634,0.0,0.0
2022-07-10 20:00:00,51.0,10.0,2.5509644,-1.9039307,13.726715,0.84399414,2.861023e-06,0.0
2022-07-10 21:00:00,51.0,10.0,2.3602295,-1.4613953,13.417877,0.9205017,2.3841858e-06,0.0
2022-07-10 22:00:00,51.0,10.0,2.017456,-2.293106,12.974396,1.0,4.7683716e-07,0.0
2022-07-10 23:00:00,51.0,10.0,2.361557,-1.5763855,12.846344,1.0,3.33786e-06,0.0
2022-07-11 00:00:00,51.0,10.0,2.7103271,-1.0445251,12.699982,1.0,4.2915344e-06,0.0
2022-07-11 01:00:00,51.0,10.0,2.4151917,-0.5782318,12.746735,1.0,7.009506e-05,0.0
2022-07-11 02:00:00,51.0,10.0,2.2604828,0.23110962,12.911407,1.0,5.1021576e-05,0.0
2022-07-11 03:00:00,51.0,10.0,2.0851746,0.2553711,12.881012,1.0,0.0,0.0
2022-07-11 04:00:00,51.0,10.0,1.9101868,0.057373047,12.854889,1.0,4.7683716e-06,9728.0
2022-07-11 05:00:00,51.0,10.0,1.6400146,-0.7182617,13.121246,1.0,2.0980835e-05,139968.0
2022-07-11 06:00:00,51.0,10.0,1.3962708,-1.6243134,13.713409,0.9704895,0.0,329728.0
2022-07-11 07:00:00,51.0,10.0,1.0198822,-2.0695648,14.175201,0.97055054,0.00011062622,20224.0
2022-07-11 08:00:00,51.0,10.0,1.8173523,-2.635147,14.837311,0.9995117,0.0,639488.0
2022-07-11 09:00:00,51.0,10.0,2.0073395,-2.7265625,15.256012,0.99227905,8.4877014e-05,0.0
2022-07-11 10:00:00,51.0,10.0,1.3722534,-2.2677155,15.810699,1.0,2.8133392e-05,0.0
2022-07-11 11:00:00,51.0,10.0,1.9785767,-2.3313599,16.18338,1.0,0.0,62976.0
2022-07-11 12:00:00,51.0,10.0,2.2360382,-2.71904,16.658356,1.0,0.0,0.0
2022-07-11 13:00:00,51.0,10.0,2.0944366,-2.5248108,17.053375,1.0,0.00011920929,156416.0
2022-07-11 14:00:00,51.0,10.0,1.7167664,-2.8143616,16.824127,1.0,0.0,0.0
2022-07-11 15:00:00,51.0,10.0,1.2480927,-2.7722168,17.257477,1.0,6.2942505e-05,93504.0
2022-07-11 16:00:00,51.0,10.0,0.91166687,-2.8356476,17.61258,1.0,0.0,0.0
2022-07-11 17:00:00,51.0,10.0,0.7354889,-2.379898,17.576935,0.94976807,0.0,0.0
2022-07-11 18:00:00,51.0,10.0,0.9958496,-2.1707306,17.178253,0.9477539,0.0,0.0
2022-07-11 19:00:00,51.0,10.0,1.0718689,-1.5974121,16.570831,0.98776245,9.536743e-07,0.0
2022-07-11 20:00:00,51.0,10.0,0.7984314,-1.3339539,16.612213,0.98550415,1.9073486e-05,0.0
2022-07-11 21:00:00,51.0,10.0,0.2785797,-1.1384583,15.85025,0.9992676,0.0,0.0
2022-07-11 22:00:00,51.0,10.0,0.95254517,-1.4195709,15.311005,0.7949829,1.4305115e-06,0.0
2022-07-11 23:00:00,51.0,10.0,0.8505249,-1.2714996,15.231964,0.9197693,4.2915344e-06,0.0
2022-07-12 00:00:00,51.0,10.0,0.7162628,-1.7337646,14.921356,0.7080078,0.0,0.0
2022-07-12 01:00:00,51.0,10.0,0.42747498,-1.522522,14.64682,0.866272,0.0,0.0
2022-07-12 02:00:00,51.0,10.0,0.5655823,-1.1108246,13.985504,0.9555054,0.0,0.0
2022-07-12 03:00:00,51.0,10.0,0.43278503,-1.4471436,13.246246,0.9989929,0.0,0.0
2022-07-12 04:00:00,51.0,10.0,0.15496826,-1.6757507,12.558685,0.99975586,0.0,27392.0
2022-07-12 05:00:00,51.0,10.0,-0.27656555,-1.7095032,14.023468,0.9597473,0.0,248640.0
2022-07-12 06:00:00,51.0,10.0,0.36924744,-1.5406952,15.049286,0.8887634,4.7683716e-07,390592.0
2022-07-12 07:00:00,51.0,10.0,0.22621155,-1.8914032,15.995392,0.48950195,3.7670135e-05,246720.0
2022-07-12 08:00:00,51.0,10.0,-0.2546692,-1.0928192,17.05545,0.87023926,0.0,598784.0
2022-07-12 09:00:00,51.0,10.0,0.5342865,-0.8349762,18.264679,0.980011,0.0,402752.0
2022-07-12 10:00:00,51.0,10.0,0.2586975,-0.51823425,20.061249,0.118011475,0.0,639104.0
2022-07-12 11:00:00,51.0,10.0,0.659256,-0.53518677,21.735748,0.67178345,0.0,410752.0
2022-07-12 12:00:00,51.0,10.0,0.98631287,-0.7128601,23.123138,0.2392273,0.0,138496.0
2022-07-12 13:00:00,51.0,10.0,1.322403,-1.1053162,24.490814,0.67074585,0.0,0.0
2022-07-12 14:00:00,51.0,10.0,0.7123108,-1.2195435,25.310638,0.0,0.0,0.0
2022-07-12 15:00:00,51.0,10.0,0.73057556,-1.216095,25.79013,0.0,0.0,0.0
2022-07-12 16:00:00,51.0,10.0,0.94207764,-1.1155701,25.864532,0.715271,0.0,0.0
2022-07-12 17:00:00,51.0,10.0,1.336029,-1.3601074,25.656158,0.2642212,0.0,0.0
2022-07-12 18:00:00,51.0,10.0,0.40318298,-0.7731781,24.929962,0.95401,0.0,0.0
2022-07-12 19:00:00,51.0,10.0,0.7264557,-0.026641846,24.73294,1.0,0.0,0.0
2022-07-12 20:00:00,51.0,10.0,1.0133057,0.07785034,20.867096,0.9897461,0.0,0.0
2022-07-12 21:00:00,51.0,10.0,0.94003296,0.40618896,18.624054,1.0,0.0,0.0
2022-07-12 22:00:00,51.0,10.0,0.5131531,0.95344543,17.343903,0.31069946,0.0,0.0
2022-07-12 23:00:00,51.0,10.0,0.5917206,1.3120575,16.355865,0.029510498,0.0,0.0
2022-07-13 00:00:00,51.0,10.0,1.36232,1.3204803,14.966705,0.17849731,0.0,0.0
2022-07-13 01:00:00,51.0,10.0,1.2683563,1.0809784,14.649811,0.62402344,0.0,0.0
2022-07-13 02:00:00,51.0,10.0,0.6625824,1.3835144,15.031158,0.9089966,0.0,0.0
2022-07-13 03:00:00,51.0,10.0,0.8803711,1.3942566,15.301178,1.0,0.0,0.0
2022-07-13 04:00:00,51.0,10.0,1.4689484,1.4102173,15.548859,0.9992676,0.0,25920.0
2022-07-13 05:00:00,51.0,10.0,1.9971008,1.3856659,16.825104,0.96099854,0.0,255552.0
