time,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation
2023-09-26T01:00,6.9,0.4,180,56,0.0,0.0
2023-09-26T02:00,6.9,1.3,236,81,0.0,0.0
2023-09-26T03:00,6.6,0.8,117,100,0.0,0.0
2023-09-26T04:00,6.2,1.5,256,100,0.0,0.0
2023-09-26T05:00,5.9,0.8,207,100,0.0,0.0
2023-09-26T06:00,6.0,0.7,270,100,16.0,0.0
2023-09-26T07:00,8.4,0.8,153,54,114.0,0.0
2023-09-26T08:00,11.5,2.6,146,0,275.0,0.0
2023-09-26T09:00,14.8,3.9,146,0,409.0,0.0
2023-09-26T10:00,17.4,4.0,153,0,515.0,0.0
2023-09-26T11:00,19.3,4.7,157,1,577.0,0.0
2023-09-26T12:00,20.5,3.6,174,8,587.0,0.0
2023-09-26T13:00,21.4,2.2,189,6,546.0,0.0
2023-09-26T14:00,21.7,3.6,143,0,460.0,0.0
2023-09-26T15:00,21.6,3.4,148,0,337.0,0.0
2023-09-26T16:00,20.9,1.3,146,0,192.0,0.0
2023-09-26T17:00,18.7,0.4,270,0,55.0,0.0
2023-09-26T18:00,16.2,4.6,321,5,0.0,0.0
2023-09-26T19:00,15.5,4.2,340,8,0.0,0.0
2023-09-26T20:00,14.9,0.5,45,86,0.0,0.0
2023-09-26T21:00,13.8,2.9,180,100,0.0,0.0
2023-09-26T22:00,12.9,2.9,173,54,0.0,0.0
2023-09-26T23:00,11.7,1.5,166,100,0.0,0.0
2023-09-27T00:00,11.2,2.5,278,100,0.0,0.0
2023-09-27T01:00,12.1,1.6,27,100,0.0,0.0
2023-09-27T02:00,11.2,2.2,180,100,0.0,0.0
2023-09-27T03:00,10.7,0.7,180,100,0.0,0.0
2023-09-27T04:00,10.6,3.0,284,100,0.0,0.0
2023-09-27T05:00,10.4,0.8,207,100,0.0,0.0
2023-09-27T06:00,10.2,4.1,165,100,11.0,0.0
2023-09-27T07:00,11.0,1.9,158,100,63.0,0.0
2023-09-27T08:00,13.6,3.6,127,61,193.0,0.0
2023-09-27T09:00,15.8,5.8,150,0,394.0,0.0
2023-09-27T10:00,19.2,6.4,137,0,500.0,0.0
2023-09-27T11:00,21.3,2.1,239,100,557.0,0.0
2023-09-27T12:00,22.6,5.2,168,22,568.0,0.0
2023-09-27T13:00,23.1,4.3,138,100,492.0,0.0
2023-09-27T14:00,23.3,8.6,123,76,441.0,0.0
2023-09-27T15:00,23.3,7.7,127,100,320.0,0.0
2023-09-27T16:00,21.9,7.4,129,15,180.0,0.0
2023-09-27T17:00,19.5,6.4,142,0,51.0,0.0
2023-09-27T18:00,17.5,4.3,175,100,0.0,0.0
2023-09-27T19:00,16.9,0.5,135,10,0.0,0.0
2023-09-27T20:00,16.0,3.1,225,48,0.0,0.0
2023-09-27T21:00,15.2,2.3,219,71,0.0,0.0
2023-09-27T22:00,14.3,2.9,180,16,0.0,0.0
2023-09-27T23:00,12.9,4.1,165,0,0.0,0.0
2023-09-28T00:00,11.4,3.9,158,88,0.0,0.0
2023-09-28T01:00,11.0,3.2,153,100,0.0,0.0
2023-09-28T02:00,10.0,2.7,157,100,0.0,0.0
2023-09-28T03:00,10.4,1.8,127,100,0.0,0.0
2023-09-28T04:00,9.6,3.4,198,100,0.0,0.0
2023-09-28T05:00,10.1,3.3,193,100,0.0,0.0
2023-09-28T06:00,9.8,3.6,143,100,13.0,0.0
2023-09-28T07:00,11.5,1.9,112,100,83.0,0.0
2023-09-28T08:00,14.4,4.3,138,80,187.0,0.0
2023-09-28T09:00,17.5,3.8,163,0,355.0,0.0
2023-09-28T10:00,21.1,4.7,247,0,498.0,0.0
2023-09-28T11:00,22.4,7.1,195,0,559.0,0.0
2023-09-28T12:00,23.2,8.0,170,100,557.0,0.0
2023-09-28T13:00,24.1,8.3,198,75,522.0,0.0
2023-09-28T14:00,24.4,6.9,219,100,429.0,0.0
2023-09-28T15:00,24.3,5.2,236,100,300.0,0.0
2023-09-28T16:00,22.8,4.6,225,100,161.0,0.0
2023-09-28T17:00,19.8,4.7,238,99,43.0,0.0
2023-09-28T18:00,17.4,5.2,254,100,0.0,0.0
2023-09-28T19:00,17.6,3.3,186,100,0.0,0.0
2023-09-28T20:00,16.2,2.5,172,100,0.0,0.0
2023-09-28T21:00,14.7,2.9,173,100,0.0,0.0
2023-09-28T22:00,14.0,3.7,169,100,0.0,0.0
2023-09-28T23:00,13.7,2.6,196,87,0.0,0.0
2023-09-29T00:00,12.5,4.8,153,77,0.0,0.0
2023-09-29T01:00,12.2,1.8,217,59,0.0,0.0
2023-09-29T02:00,11.7,3.3,139,34,0.0,0.0
2023-09-29T03:00,11.4,3.4,162,100,0.0,0.0
2023-09-29T04:00,12.3,2.3,162,100,0.0,0.0
2023-09-29T05:00,12.7,2.5,172,100,0.0,0.0
2023-09-29T06:00,12.6,4.1,128,100,5.0,0.0
2023-09-29T07:00,14.2,3.7,151,100,56.0,0.0
2023-09-29T08:00,16.5,4.7,157,63,167.0,0.0
2023-09-29T09:00,17.5,6.5,146,96,221.0,0.0
2023-09-29T10:00,18.9,6.8,155,85,293.0,0.0
2023-09-29T11:00,21.2,11.2,165,50,442.0,0.0
2023-09-29T12:00,22.8,13.0,194,78,510.0,0.0
2023-09-29T13:00,22.9,14.0,215,64,409.0,0.0
2023-09-29T14:00,22.4,14.1,232,100,288.0,0.0
2023-09-29T15:00,21.8,13.6,230,98,74.0,0.1
2023-09-29T16:00,20.8,16.4,255,94,76.0,0.0
2023-09-29T17:00,19.1,15.4,254,100,26.0,0.0
2023-09-29T18:00,17.9,12.3,263,96,0.0,0.0
2023-09-29T19:00,16.9,6.9,279,100,0.0,0.0
2023-09-29T20:00,17.2,15.4,307,100,0.0,0.0
2023-09-29T21:00,15.8,20.2,320,89,0.0,0.3
2023-09-29T22:00,14.5,15.8,315,75,0.0,0.0
2023-09-29T23:00,13.4,13.4,324,69,0.0,0.0
2023-09-30T00:00,12.4,10.2,321,40,0.0,0.0
2023-09-30T01:00,11.6,10.2,318,100,0.0,0.0
2023-09-30T02:00,10.9,12.0,321,80,0.0,0.0
2023-09-30T03:00,10.6,7.4,317,100,0.0,0.0
2023-09-30T04:00,9.7,4.6,309,100,0.0,0.0
2023-09-30T05:00,8.0,5.0,300,100,0.0,0.0
2023-09-30T06:00,9.0,4.6,309,100,14.0,0.0
2023-09-30T07:00,11.0,4.5,299,100,92.0,0.0
2023-09-30T08:00,12.3,5.0,291,49,235.0,0.0
2023-09-30T09:00,13.9,4.2,290,55,379.0,0.0
2023-09-30T10:00,14.9,4.5,299,63,451.0,0.0
2023-09-30T11:00,16.0,3.3,257,46,510.0,0.0
2023-09-30T12:00,16.8,5.7,288,64,549.0,0.0
2023-09-30T13:00,17.1,6.8,288,43,523.0,0.0
2023-09-30T14:00,17.0,6.8,302,30,438.0,0.0
2023-09-30T15:00,16.6,6.1,298,37,316.0,0.0
2023-09-30T16:00,15.3,4.1,315,50,170.0,0.0
2023-09-30T17:00,12.5,5.9,317,7,39.0,0.0
2023-09-30T18:00,11.2,5.4,318,79,0.0,0.0
2023-09-30T19:00,10.9,4.5,299,98,0.0,0.0
2023-09-30T20:00,10.3,5.2,282,100,0.0,0.0
2023-09-30T21:00,9.9,3.2,270,100,0.0,0.0
2023-09-30T22:00,9.4,3.3,221,100,0.0,0.0
2023-09-30T23:00,9.0,1.8,233,86,0.0,0.0
