actual_price,predicted_price,actual_P,predicted_P
124.01,158.41978,0.0,2.006746
106.01,113.49089,0.0,2.006746
126.98,103.13812,0.0,2.006746
113.23,119.49801,0.0,3.7561061
105.72,110.64625,0.0,20.281635
105.72,107.134056,0.0,20.140606
106.55,106.13494,163.40625,136.43813
117.09,103.75135,957.437,752.7823
108.16,115.95772,2828.37925,2271.5728
113.94,101.82029,5777.69475,4869.169
44.46,104.40703,8480.688,8023.3594
0.0,30.728334,9834.445,10208.876
-2.05,-7.5026946,9080.20075,10541.217
-9.47,-9.781275,9953.6015,9622.345
-26.55,-17.970829,10182.10125,9930.001
-28.84,-17.888441,9711.3565,9762.595
-24.34,-14.874329,9351.6345,9085.279
-6.47,-4.6153927,8589.474,8377.218
-0.26,2.9259007,8732.88375,7487.0635
109.23,29.480581,7022.67225,7017.296
165.09,120.808,4101.0625,4885.6675
134.89,173.55098,1709.51675,2194.0227
190.63,156.18787,477.41,565.19196
179.93,175.97511,20.49275,40.02047
128.09,145.89052,0.0,2.006746
116.95,116.090164,0.0,2.006746
92.54,110.42155,0.0,2.006746
92.8,92.7359,0.0,-3.5151494
102.41,93.97045,0.0,20.10109
102.5,100.71344,0.0,19.449852
91.63,101.95058,144.25225,126.19082
91.78,93.70961,922.78,837.4785
85.59,91.68553,2763.5550000000003,2205.7114
63.89,81.22042,5211.66725,4899.0996
22.35,48.649345,7612.4395,7659.3975
-0.77,7.630566,8491.2945,9498.304
0.0,-15.503475,9045.53875,9663.06
-0.02,-3.3890514,10349.0945,9364.989
-1.39,-0.063868195,10553.2655,10522.725
-5.74,-6.0222387,10419.554,10207.117
-5.0,-2.8149717,9821.58875,9952.329
-2.0,8.496295,8738.67025,8866.01
-0.01,13.275382,8896.77425,7502.7153
78.39,34.82681,6729.78,7131.6304
170.82,110.01921,3886.90125,4597.063
130.06,175.0717,1545.54375,2061.7463
192.26,147.9576,425.71875,519.2002
153.83,174.28432,20.35675,34.414047
132.42,131.1322,0.0,-3.1601012
108.58,116.19414,0.0,2.0209367
104.63,99.21499,0.0,-1.1989281
91.47,96.368004,0.0,2.0209367
87.36,91.88578,0.0,18.05714
87.57,87.96704,0.0,18.05714
83.34,92.60546,140.28025,137.57161
94.2,90.57082,773.74825,815.72046
111.55,103.25107,1985.5115,2183.404
123.34,110.30474,3523.60025,4187.0215
133.49,109.805115,4927.068499999999,6080.559
89.41,112.58975,5818.611,6930.86
62.06,78.52593,6349.63775,7123.108
36.4,59.199184,6776.679,7263.6743
48.17,42.125164,6151.67025,6872.5234
35.1,49.468185,6073.825,6090.848
28.39,40.36981,5774.95725,5743.668
57.35,40.018387,5213.35825,5060.245
84.73,68.5931,4023.5315,4386.925
87.6,95.11414,2999.8455,3174.39
99.24,115.44674,2042.994,2148.4753
