actual_price,predicted_price,actual_P,predicted_P
-0.01,-1.9040049,19791.0,20280.31
-0.01,-1.3364278,19830.0,20162.236
-0.01,-1.3591429,19901.0,19996.434
-0.01,-1.4062895,19716.0,19859.73
-0.01,-0.62533027,18892.0,19698.42
0.0,3.4406633,19315.0,18174.477
3.17,10.442019,18513.0,17728.797
33.94,21.921629,16077.0,14258.435
99.77,63.900112,9194.0,8834.481
140.34,117.5257,2276.0,2296.9485
142.03,134.39375,751.0,657.53107
118.24,124.29864,697.0,654.0986
130.05,109.65339,696.0,674.25824
127.93,117.73409,696.0,610.8788
118.24,117.4824,671.0,684.9261
112.75,111.43989,644.0,615.36206
112.24,109.2094,642.0,521.3687
113.77,110.90748,630.0,349.56577
123.26,114.85894,518.0,446.08917
126.83,124.33055,1502.0,1080.561
123.26,114.007675,7605.0,5752.0625
57.03,101.962425,15102.0,13312.23
7.26,37.590042,19471.0,18683.209
1.72,-2.1243794,21645.0,20448.902
0.66,-1.8018271,21921.0,20485.541
0.0,-1.2342497,22036.0,20287.592
0.0,-1.3591429,22031.0,20559.049
0.0,-1.4062895,21809.0,20387.576
0.0,-0.6248044,21256.0,20154.219
1.2,4.317369,19934.0,19637.94
14.34,8.474334,18850.0,18508.803
44.69,35.454834,15762.0,15693.955
105.0,70.07362,8732.0,10183.074
135.01,122.843834,2196.0,2588.5632
140.34,135.75185,710.0,666.2786
121.35,125.079285,668.0,658.61115
112.84,116.9946,663.0,658.61115
103.77,110.69177,660.0,658.61115
101.57,100.59191,659.0,667.4241
100.59,99.13455,656.0,647.50214
100.59,99.86271,656.0,647.50214
101.57,100.813576,628.0,647.50214
104.0,105.98043,494.0,576.38556
93.8,107.12445,1528.0,1285.6848
22.2,89.77325,7850.0,6531.407
0.7,12.994163,14905.0,13549.0625
0.0,-7.5233116,17878.0,18511.117
-0.01,-6.8620543,18538.0,19174.85
-0.5,-2.6875591,17403.0,19224.732
-0.5,-2.1199815,17264.0,17795.143
-0.6,-2.1199815,17304.0,17501.223
-1.21,-2.1671283,16198.0,17353.428
-1.21,-1.3856423,15195.0,16466.658
-0.6,2.6803493,15520.0,15589.088
0.0,6.881018,17017.0,15016.27
3.52,16.142227,15736.0,14162.241
45.0,36.875443,9089.0,9844.123
110.2,72.54603,2291.0,2518.266
104.0,113.11436,779.0,633.367
90.0,99.42487,742.0,634.2176
79.47,85.93852,738.0,636.87714
78.49,75.98403,734.0,642.32367
79.0,76.356125,716.0,736.18823
65.0,77.25893,692.0,736.18823
65.0,65.01732,597.0,706.95374
65.0,65.27937,509.0,617.674
64.36,69.9335,468.0,490.5401
22.02,63.83664,1461.0,1269.7811
0.83,9.95341,6676.0,6541.0703
-0.5,-8.151388,11245.0,12613.063
-2.0,-7.587368,13608.0,15545.786
-2.5,-6.8620543,14163.0,15731.417
-2.5,-2.6875591,14750.0,15313.868
