actual_price,predicted_price,actual_P,predicted_P
11.62,32.34785,34647.627,34069.004
2.19,2.5269144,38530.276249999995,38215.13
0.9,-5.0067472,40336.84025,40789.504
0.59,-6.746966,39795.5515,38831.6
1.05,-1.7136924,37888.3435,37498.715
12.1,8.863242,32657.1215,34233.883
61.74,35.780556,26652.94775,27188.098
87.99,85.725914,19752.959,20359.04
103.68,115.82089,11395.9015,12930.491
116.9,134.479,4824.44625,5715.9326
121.64,139.1921,1307.3835,1479.4504
123.6,116.870514,79.72225,-13.829583
119.15,115.02104,11.43975,-33.437782
108.46,106.40406,6.81175,-48.117462
94.9,100.6792,6.74275,-42.606453
88.94,88.03587,9.98625,-42.606453
90.63,90.330086,8.76675,17.50739
90.81,91.76666,5.588,12.936244
91.22,94.704865,6.3447499999999994,12.936244
99.6,107.25681,77.36325,103.32949
114.43,123.97034,1086.4965,2559.8914
127.67,127.32575,3374.41575,6159.4277
119.66,125.79126,6252.99425,8144.279
106.32,104.59504,8853.8865,12395.563
100.99,94.52813,11361.809,14035.714
95.94,89.14959,13131.4575,15511.52
87.78,85.365395,14951.24175,14268.497
85.12,79.45599,17394.44625,15053.074
86.8,78.910034,19291.916,16630.566
87.59,89.07131,19347.0395,17119.61
90.49,92.60576,17144.406,15740.168
99.03,107.14231,15112.199,12735.126
104.41,118.20692,10434.65075,10036.753
115.84,127.74075,5128.55725,5551.098
125.53,134.25502,1363.3525,1501.794
120.45,126.98207,111.34625,-31.522995
109.28,113.24695,17.40925,-27.343987
98.97,104.852394,8.14525,5.462959
94.04,94.8589,8.01225,-23.097708
88.95,88.25184,7.5365,0.89181024
87.74,89.83058,5.64475,37.387146
85.05,87.96679,6.082750000000001,59.234184
83.58,86.3201,7.67775,17.155952
90.41,95.30513,88.83824999999999,70.27494
105.14,110.70098,1699.60675,1251.0415
108.37,117.72262,5730.2405,3775.204
101.45,110.39595,11209.557,9442.095
91.61,94.780876,15505.46975,16416.473
79.59,83.12135,20614.338,20761.84
68.42,71.52846,26125.566,24314.479
42.38,62.152878,29667.9575,27232.465
11.2,37.178288,30650.5695,29648.287
4.98,14.133279,30105.3365,28560.398
9.14,21.148798,27984.87325,26642.34
35.72,27.980505,23245.0665,23113.248
75.66,58.280567,17670.406,16792.502
89.28,96.064995,11250.3215,10898.393
106.05,111.62138,5107.661,6205.091
116.33,123.296036,1251.392,1695.8076
115.36,111.00182,64.4255,41.882484
108.79,104.449265,28.17375,-33.166576
101.3,98.55632,7.52725,-25.926376
88.8,92.337326,12.54875,-27.754326
81.88,82.926025,8.99925,-12.913526
79.25,79.9056,5.618,10.688781
77.17,79.10336,5.83725,28.49712
78.21,78.381676,6.55725,-17.781174
81.82,89.27065,70.38024999999999,32.55366
93.96,98.761024,1642.975,1703.5924
101.7,104.63167,6076.66225,5469.8467
96.06,97.717094,13181.1555,11243.45
82.97,83.88847,21285.16125,18121.574
64.03,68.96408,27370.593999999997,26092.918
49.31,49.078236,30654.6,30961.541
29.61,35.752586,31630.608,31962.992
20.86,19.713423,31776.2415,30806.549
22.91,16.311954,31242.75825,29691.342
39.25,26.797104,29562.51625,27896.377
65.48,52.42296,25280.22425,24700.703
77.32,84.95512,19255.01725,19713.037
90.34,97.19308,12029.6605,12373.219
108.14,113.16995,5646.8335,6123.4414
117.73,127.97425,1413.416,1673.3064
119.47,117.68237,88.09750000000001,-20.974102
113.15,114.22352,12.33225,-43.17241
104.58,102.60467,12.88475,-47.41868
98.83,95.47962,7.53275,-40.53434
95.91,92.45088,6.83075,-27.191986
91.48,94.131516,5.33475,28.123905
90.54,91.30383,7.577,21.727097
93.29,92.49219,5.66,28.123905
100.82,102.60873,116.3845,53.147545
112.81,117.700096,1544.53025,1756.2542
119.22,118.886894,4939.86975,5531.753
110.24,109.98611,9889.385,11002.45
96.79,93.71212,15992.5055,18168.842
89.82,79.43625,21634.45525,22213.637
85.89,74.81992,25086.01175,25991.754
84.58,71.59922,27378.338750000003,27958.494
83.29,69.93705,28015.847,27992.201
83.53,74.89945,27293.813,27008.74
85.9,83.27394,24404.13725,24360.48
91.15,92.83348,21347.2265,19081.24
98.41,107.73705,16857.8615,15918.485
107.82,117.88874,10787.78675,10381.688
124.4,128.27171,5304.954,5595.182
150.71,139.69394,1373.87125,1696.0605
140.68,137.14299,82.39825,-30.258251
119.85,125.21636,19.9875,-43.17241
109.22,106.14042,8.34,-43.17241
107.91,100.747215,8.599,-35.96319
101.59,99.30206,10.40625,-35.96319
96.68,100.30081,8.15675,24.02964
93.85,96.21017,6.11325,19.187714
95.6,96.04054,6.0755,19.187714
98.55,109.645874,69.14325,108.998314
109.73,121.09073,1495.3265,1877.67
114.48,120.69896,5568.81075,5873.603
109.63,110.44772,11776.349,12528.82
97.99,95.28283,19015.17825,18355.26
92.65,85.08826,24466.545749999997,25168.23
84.65,79.34395,26639.34175,27917.094
82.3,70.83874,27538.225,28030.152
76.76,69.23372,29524.6825,28425.885
74.69,70.64962,29533.431,28296.871
76.32,78.54217,27072.41075,26564.873
81.24,92.055374,23134.469,22315.682
85.96,102.84526,16215.37225,16478.82
95.03,107.51129,9722.5535,10885.32
105.45,118.83776,4544.78075,5595.408
116.85,129.99344,1173.053,1570.5054
123.04,120.542274,68.43225,-3.580128
113.67,114.55755,21.88025,-56.62899
108.15,106.37705,8.6415,-35.75097
105.24,100.221405,12.37825,-43.17241
100.31,97.88094,9.34625,-29.452522
97.55,99.787895,7.69325,18.203308
96.95,93.394775,5.96525,28.846378
96.97,94.148026,6.3685,8.615178
95.88,99.252,51.1565,35.45423
96.15,103.09965,1440.508,1734.1173
94.93,93.737434,5233.59725,5065.5156
89.98,84.83097,10664.67175,11145.118
86.55,74.02382,16234.049,17203.24
76.97,68.25667,21263.448,22668.926
69.82,59.775063,24885.26425,25772.14
62.45,55.27305,27599.55575,27128.12
49.23,47.838394,29028.233,27475.719
47.84,42.008755,29146.091,27822.605
62.83,52.012913,26724.7475,26206.008
74.31,72.09997,22300.04625,22197.451
86.5,92.13173,16471.55825,16430.277
98.66,105.331154,9797.83075,10229.444
108.98,123.82721,4400.5185,4924.6445
122.5,125.19094,1108.7955,1198.9784
121.76,119.63311,60.07675,51.92492
113.22,110.956696,19.434,-29.803349
105.74,104.61825,7.25225,-27.0896
103.19,97.10023,21.11325,-6.8365664
99.14,96.4073,5.38225,-11.109168
95.46,96.6564,5.88425,66.196945
93.0,94.588806,5.958,62.563667
92.74,92.47279,15.61775,28.689861
91.54,95.14022,71.65875,88.73496
89.49,95.29983,1259.2244999999998,1649.3091
86.64,86.7888,4584.3535,4469.4697
82.74,77.092,9765.625,10348.664
77.27,67.82033,16536.4045,15542.812
68.8,60.0848,23035.70275,21416.652
65.26,52.804718,27423.28725,25841.38
48.34,48.47124,29698.23025,28682.936
18.42,34.51561,29270.28775,29045.61
14.64,13.827228,27091.498,27245.658
25.64,21.70705,24457.31475,24036.654
50.72,40.27285,20746.87575,20111.785
77.39,72.56137,15427.5485,14985.74
94.32,93.93156,9503.30025,9598.13
103.56,116.13842,3991.86575,4478.647
107.58,118.48984,926.9885,883.20264
111.98,109.46985,44.69775,-23.747812
106.0,104.49144,21.00875,-28.042778
98.89,96.31774,6.6507499999999995,0.51789737
96.24,92.473656,5.24875,-5.2857084
89.85,90.467285,8.429,-28.042778
84.67,90.03343,5.30725,23.554253
82.65,84.07594,5.72425,16.216091
82.16,85.43185,5.7067499999999995,16.216091
89.15,93.40461,36.531,32.07107
107.24,111.47098,1075.523,798.9938
118.81,123.03536,4134.68575,4455.821
111.58,119.00169,8870.99575,9570.795
102.53,99.43771,14669.41375,14701.963
92.06,89.2166,20247.86175,20846.791
83.59,81.46843,24198.4435,24029.363
74.46,75.06433,25619.53375,25287.941
67.69,65.33815,26505.03125,25851.002
56.77,67.02741,26467.2295,25311.293
58.83,60.522934,24969.46925,23441.742
65.0,68.21342,22439.9555,20448.75
80.35,82.854,17500.311999999998,16196.959
91.28,97.657845,11181.13825,10284.151
100.15,112.5855,5027.95925,5514.502
111.27,119.12699,1182.457,1031.3099
110.16,112.78517,51.53725,-24.313772
101.23,102.9055,11.547,-9.945935
90.37,95.38431,7.405,1.2166911
85.26,83.64295,5.9185,-0.04805194
82.3,78.108734,5.7482500000000005,-0.04805194
80.1,80.507195,5.59025,-4.9157095
79.19,80.800644,6.27725,15.315517
80.43,80.85477,11.72175,-4.9157095
87.18,90.108986,76.26725,46.570198
98.18,106.72075,1534.35425,1330.3309
105.02,110.17387,5987.036,5309.5674
97.56,102.45048,12699.401,12001.817
85.35,87.85446,20144.60125,18853.15
70.25,71.757645,27334.09675,26161.574
55.94,58.255726,32149.17675,30737.275
31.75,47.1517,34394.3565,32721.084
8.31,26.488623,34707.491,33987.598
5.15,11.236074,34481.02425,32342.168
13.61,18.566153,32096.48825,30938.902
46.43,32.24029,26980.003,26787.697
78.57,68.45146,19199.23925,20997.184
94.79,96.21957,11825.945,12268.202
104.1,113.531624,4884.05725,6159.525
124.72,120.14184,1057.232,1296.3564
124.04,120.77385,79.54675,24.24485
111.97,111.372314,30.03325,-5.8516617
100.06,100.94619,6.67425,-27.668869
93.96,92.60406,6.49275,-23.097708
89.94,85.287834,5.68725,-23.097708
86.77,89.38182,6.28925,48.35511
84.16,85.4568,6.358499999999999,48.35511
84.79,83.37277,7.80125,38.33415
92.5,93.07656,71.4795,63.03263
99.19,109.07782,1433.16375,1564.7306
99.84,109.13412,5663.077499999999,4893.6
94.44,97.074936,12149.0005,11897.039
80.06,79.52641,18186.44175,18309.918
67.6,66.12913,22866.688,24931.465
52.49,53.38625,25751.2685,27276.861
35.67,38.96499,28182.82225,27963.797
24.62,23.492521,28237.542,28515.69
16.85,19.294092,27308.6495,26913.148
31.24,25.173847,25698.97625,24798.896
51.78,47.17227,22170.4935,21322.281
76.79,70.95967,16889.542999999998,16899.752
93.01,95.86745,10629.033,11283.214
101.28,113.963486,4678.74,5386.2314
111.54,119.26418,1003.6675,1458.0446
109.38,111.281876,60.747,49.1744
104.2,102.444046,34.3175,-5.2374926
92.96,97.24386,6.4135,-13.212619
89.96,86.93363,5.71025,-27.668869
81.71,84.96329,6.4502500000000005,-15.67626
79.84,80.41997,5.59,60.791527
78.44,80.14132,5.2855,28.123905
79.86,80.9057,5.43625,45.625893
85.06,92.071304,36.91925,75.13587
94.59,102.596016,1261.3557500000002,1528.7548
100.04,106.97229,5031.47425,5152.664
98.12,97.34353,11209.89,9390.747
89.86,85.83297,17756.25675,16235.264
75.38,76.46476,22477.22975,21630.852
70.57,61.299168,24333.54925,25883.996
59.76,55.647915,24649.2115,24847.174
42.85,48.177925,24982.6515,23957.7
33.84,37.70243,24888.37575,23360.46
50.97,39.456833,22963.5535,21231.22
67.88,61.539574,19696.507,19047.87
84.09,87.95785,15233.5155,15107.732
96.96,103.30693,9198.21875,9859.989
106.94,119.4063,4113.388,5119.4497
126.5,123.795906,841.13425,1058.5641
122.19,123.38673,71.587,-16.843283
113.08,114.0593,19.06025,-31.438255
102.42,102.03022,5.7285,-27.191986
103.21,94.80739,10.700229,-27.191986
96.6,94.54947,12.499946,-27.343987
92.48,95.171715,6.426270000000001,31.545841
88.9,92.418594,6.553638,31.545841
92.07,91.1339,5.879347,30.60598
98.21,102.79338,36.094072,69.71402
109.52,116.72118,1101.700271,1263.6982
111.53,118.99775,4401.028732,5418.267
107.06,106.4804,9205.092818,10232.68
102.35,92.20472,15227.027301,14991.003
95.7,84.42331,21696.571985,21198.434
84.45,79.75902,26959.724938,25606.852
74.58,69.45973,29888.615857,28580.523
60.84,60.60138,30348.800059,29532.324
52.67,52.636555,30740.298962,28107.012
54.45,55.26357,29765.103199,27288.57
69.42,66.24471,26315.437914,25106.414
84.66,87.603714,19974.666977,19833.531
96.88,101.10713,12103.825672,11482.76
107.5,117.207535,5145.99183,5541.4263
119.86,127.53849,1120.29009,934.70544
119.07,118.05287,84.96895599999999,37.716965
110.46,107.694275,28.327592,-10.165242
103.96,99.24277,15.622189,-5.8516617
104.15,96.04212,13.63454,-0.04805194
98.26,96.76848,16.489822,0.89181024
96.16,95.348175,8.303111000000001,54.257797
92.1,93.71505,8.285223,60.58174
92.27,91.469284,14.234146,32.111797
92.16,95.83861,53.109497000000005,58.934723
90.85,99.94956,1211.249108,1382.1202
86.56,90.14669,4764.318864,5209.829
82.48,80.00151,10013.50426,10548.023
74.44,69.932816,16108.516308,17712.82
47.52,57.100803,21688.091202,22316.443
22.4,34.43297,25895.796819000003,26108.873
9.06,11.614274,28357.584142,27765.406
1.81,-0.31140777,29699.904361,27843.367
1.16,-0.3815662,29675.1467,28299.434
1.87,8.369222,27759.022409,26696.414
16.49,22.53679,23875.84104,24175.57
60.5,44.5448,17693.737049,18711.81
87.84,83.81003,10881.652478,10812.608
99.2,108.378365,4491.841517,5328.278
108.07,118.05335,856.062962,977.42676
109.34,109.98348,84.941693,30.614405
103.44,103.66684,29.511650000000003,-26.778038
95.66,96.858696,7.624737,-26.778038
87.5,88.20494,13.564124,0.51789737
79.84,83.963684,11.313697,-28.042778
74.57,77.74122,6.5379830000000005,74.48263
71.73,72.680626,6.511692,74.48263
69.38,70.52385,13.081359,74.48263
64.72,72.44299,32.215638,92.0947
56.75,70.68423,926.616478,953.20996
45.68,54.04492,4061.859527,4922.15
32.88,40.011147,8604.427008,8181.5337
24.65,21.12927,13904.91402,14536.395
15.23,9.875729,19413.95797,18374.596
8.25,3.1197517,23529.814466,22615.197
1.52,-1.4009597,25201.459039,25410.352
-3.58,-8.422911,25185.727338999997,25140.025
-3.89,-6.904647,23825.484108999997,23164.027
-0.89,0.7640262,22352.273094,20415.287
3.95,15.213189,18872.05615,18991.58
24.29,33.24059,14507.879291,14171.112
73.06,51.609394,9324.363728,9124.373
88.99,94.39862,4053.999398,4239.609
98.73,103.67953,727.171439,826.3295
97.41,100.68182,30.841428,-10.882331
97.1,94.55437,7.554927,-27.10292
87.76,90.313965,6.583807,6.028909
83.92,83.842445,6.904253000000001,1.4577609
75.53,78.94877,5.508288,-27.10292
74.48,76.44557,5.812231000000001,36.116985
74.29,74.72668,6.091533,30.60598
78.37,75.93099,12.822528,31.545841
84.61,88.11569,17.813342,37.252823
98.26,101.24229,755.358209,664.93774
110.26,111.72221,3236.606956,3370.665
111.37,109.89717,7162.658372,7561.8833
99.39,97.87349,12454.991952,12931.5205
86.02,86.9273,18386.939251,19053.635
70.62,74.86611,24074.398777,22662.688
39.85,61.27085,27741.88211,26561.047
19.52,35.572132,29957.956533999997,28008.219
14.93,23.684793,30340.801206,28422.982
17.3,27.756018,29045.889894,27364.791
40.04,36.64523,24699.341327,23955.668
71.32,64.32136,18132.688372,17691.979
87.0,90.09526,10355.462293,10991.564
94.26,106.43023,3972.663082,4731.693
98.98,107.726135,632.84927,693.4817
90.75,98.15345,31.56844,-2.5106916
77.06,86.39238,7.857861,-34.96354
59.29,72.93632,8.310467,-35.75097
28.55,54.83753,7.362451,-25.926376
22.66,33.608997,6.900764,-48.68342
24.08,25.108784,6.8745259999999995,34.62038
32.33,26.467869,6.182284,11.471161
51.7,37.990456,14.74892,31.702358
73.24,60.36352,26.820177,32.150776
89.63,91.74428,930.237592,986.11646
90.79,106.19139,4574.02286,3857.8232
77.98,94.742645,10495.983889,7531.3477
16.51,75.42555,17193.264559,15371.541
3.71,14.405982,21471.175313,20703.979
-0.96,3.4095256,24444.806014,24066.633
-3.72,-3.6455762,26300.008933,25451.037
-8.95,-4.774161,27592.307283,25477.773
-10.76,-11.157376,27804.926881,26799.047
-6.65,-2.30575,27541.92052,25534.078
-3.97,11.089445,24780.56829,22743.527
0.09,21.957796,19339.706642,18433.684
11.43,30.94528,12615.414619,12504.614
75.42,46.513573,5149.16653,5586.911
90.1,94.87359,924.34029,900.18646
99.26,90.50858,46.715826,17.18298
86.18,92.101364,18.113614,-0.04805194
78.78,78.548805,11.006195,1.2166911
71.94,71.91396,13.110853,0.89181024
59.92,65.545944,11.385662,1.2166911
58.23,58.918056,11.330358,59.765656
59.84,55.762238,12.610278,48.180847
59.83,61.137897,8.944037999999999,53.691856
77.85,70.781975,39.636458000000005,103.168365
95.67,96.53724,1775.02774,1266.254
96.79,103.28442,8191.22257,5839.4165
79.13,91.39509,18918.419201999997,14695.993
23.81,63.6747,30331.686050999997,26226.773
1.89,11.004789,35747.490435,35340.82
-1.56,-4.99647,38041.555737999995,38467.234
-6.82,-8.919331,39492.711829,38933.113
-9.0,-11.59523,39151.005146,38582.316
-5.05,-13.362049,37252.764835,37137.535
-1.3,4.2671695,34769.147847,34050.652
4.5,16.135355,30018.894479,28726.994
53.3,32.336647,23712.835409,22901.543
95.1,73.31463,14058.027194,15678.011
115.06,110.87265,5483.807074,6655.076
158.84,127.21524,922.467099,1214.8588
157.04,140.9067,56.901048,-26.011978
113.53,133.79274,29.99079,2.807735
104.78,101.96395,11.628408,15.673215
100.71,93.97575,9.987639,-23.097708
97.07,89.20632,7.516809,-13.212619
92.89,91.35877,7.233945,72.95525
90.87,87.8358,6.40233,42.513794
90.93,89.88987,14.332271,81.194
97.58,101.23125,34.767617,71.34798
108.34,111.345375,1460.438314,1506.831
107.07,114.200836,6977.095316,7124.9106
96.29,96.78753,16465.101068,14979.005
76.26,78.82891,27465.616012,23933.564
27.9,60.275978,36699.717142,34112.914
2.98,16.118347,43095.938466,39611.24
-0.58,-0.53750795,45351.858344,41872.004
-1.54,-8.048513,44780.45549,41772.473
-0.63,-2.143596,43622.588803,40382.32
0.1,8.245231,39723.572896,38054.24
5.4,20.19732,34158.376941,32900.605
66.75,38.18649,23894.222642,26463.506
95.89,88.046074,13069.670297,15862.001
115.05,119.6798,4856.848992,5126.747
145.45,135.89787,718.961269,1072.161
132.55,140.66203,69.968059,13.646646
110.25,118.06515,18.958178,-35.267517
101.28,100.133804,10.798708,-40.25438
93.41,94.40652,10.089949,-43.17241
89.94,87.80739,9.463081,-20.415337
86.05,90.2413,10.174984,59.946198
83.99,86.116615,8.785254,29.648342
83.26,85.388466,16.594358,44.545563
90.77,93.92472,29.789956,48.22078
101.47,112.2089,1204.248818,1325.6554
104.52,111.745674,6707.839922,6300.4043
103.28,97.16086,16005.666786,13900.538
86.24,88.43797,26087.148481,23494.07
63.42,70.60463,34264.490173,32894.5
14.2,50.33744,38662.281014,37393.5
3.96,8.30821,40385.993933,41155.645
-0.52,0.9177515,40052.970169,39127.574
-0.98,0.99947417,38824.359052,37745.066
0.81,8.536795,35671.585428,35573.355
17.92,23.237907,30335.82793,29561.98
72.53,50.56233,22357.035188,23366.748
102.48,91.67419,13038.305555,15003.209
114.52,124.902596,4945.323341,5778.4917
149.72,133.11023,781.806731,747.7544
152.14,137.67995,78.422064,-58.58158
118.85,126.31194,19.252991,-48.199966
107.28,107.69992,19.0661,-43.17241
105.71,99.83885,18.928297,-43.17241
102.36,96.174,12.349577,-43.17241
100.85,97.42171,8.253782,61.36009
98.76,96.415535,8.409438999999999,43.236267
97.71,96.07609,16.232271,30.21429
98.22,96.05869,39.342422,46.06926
98.28,102.55868,1401.842783,955.7184
92.82,93.78134,7086.998701,5617.3613
74.72,81.86786,16391.536301,13334.798
24.72,56.659046,25618.467295,23446.12
0.39,8.7891655,33644.082466,31813.385
-2.0,-10.116306,39151.85922,36708.15
-8.3,-12.849736,41548.388526,40422.152
-17.52,-20.682898,42927.417385,41664.73
-17.78,-20.497633,41689.154803,40174.402
-8.2,-10.496641,38507.977679,38141.242
0.11,7.1107216,33142.079907,32724.691
12.15,32.11588,25585.941376,25836.676
85.86,50.87079,14643.977246,16881.377
102.68,111.40546,5196.181696,6293.0864
123.1,129.78198,744.257834,836.9356
119.02,121.78458,66.631193,-42.67708
107.92,107.83829,26.489672,-72.77355
97.04,98.446724,14.453622,-47.88018
91.0,88.34677,14.646638,-47.88018
86.52,84.422554,9.536253,-27.50241
84.2,82.31955,12.974366,23.839296
79.63,79.90272,9.109837,35.88134
80.71,77.81801,17.638707,48.746803
83.96,81.32633,26.450876,66.978455
79.42,87.08608,1330.46201,1185.2755
67.36,74.80438,7495.30558,6084.9404
23.6,54.37634,18348.269559,14525.748
0.99,7.1409335,28913.140481,26673.53
-4.16,-11.580583,36368.296636,35926.336
-21.49,-17.34939,41199.974525,40082.164
-47.28,-28.123205,43260.671735,42368.477
-71.26,-57.361126,42850.802218,42043.555
-62.73,-52.23907,41492.588736,40462.836
-31.24,-40.80704,38368.179974,38477.27
-5.09,-26.507704,33747.282517,31834.066
2.81,18.667702,26645.817325,26059.582
81.32,34.598152,15444.601818,18699.865
106.98,101.740845,5321.876796,7178.584
119.62,124.07154,703.805652,1055.9655
121.82,115.10406,40.068482,18.968758
110.72,110.76525,12.446435,-14.045777
101.66,101.84578,9.61867,-6.8365664
95.52,93.15239,9.306618,1.9346398
90.54,87.90519,9.835879,8.924901
87.85,88.908066,9.656489,53.691856
86.6,85.990425,6.8357969999999995,56.587837
91.47,87.579124,12.924775,56.587837
100.71,100.92719,29.16689,53.691856
122.11,118.20412,1332.999461,1164.8047
127.99,127.23817,7624.139314,6627.721
105.39,119.35102,19004.971544,16302.593
89.0,91.466324,30878.633401,28274.674
49.34,79.34804,40385.889184,38177.89
10.38,41.85459,46233.044127,43263.867
4.15,11.484209,49903.264002,44579.496
1.64,9.192881,50522.463073,43863.168
1.4,9.548793,49193.803647,41960.848
9.55,15.4271965,44410.925138,39593.0
51.23,30.932924,37079.900822,36088.25
87.74,71.70744,27136.028794,29941.797
108.2,110.55444,15067.277028,18575.09
146.12,130.91467,4957.172477,6609.3257
191.88,151.20322,594.486422,823.5561
148.91,171.18748,41.820436,-14.491716
113.53,122.947914,16.989793,-24.21047
99.9,101.608955,9.890599,-19.18288
94.96,92.20243,8.549108,-14.611729
91.56,86.15785,7.337068,-14.611729
88.32,90.77972,6.267803000000001,49.597565
88.17,88.29343,6.417353,53.691856
89.06,90.015724,10.894614,53.691856
98.29,98.09315,28.801338,69.28392
115.06,121.16628,1216.215892,1238.7733
113.59,126.01903,7210.947149,6998.098
101.74,104.53562,17857.085811,16037.039
90.65,88.0731,28206.180591,26364.78
73.94,76.51838,35361.553604,35514.45
36.83,60.234207,40728.934502,40287.383
11.98,28.41457,44051.929668,44501.406
8.47,11.583354,44567.85783,43699.637
8.9,11.991594,43667.687743,41798.62
30.27,20.79747,39355.980059,39903.258
71.97,49.20739,32418.482099,33816.01
96.14,91.73639,23173.881068,25325.926
108.89,119.62869,13027.254449,15205.581
143.66,140.066,4435.03056,5224.407
162.88,169.10597,549.251194,639.5739
140.48,147.50923,28.896747,-44.284874
111.42,119.571976,14.347648,-80.1283
98.22,99.152855,10.65626,-40.017082
98.26,88.89411,10.803902,-40.017082
91.82,89.19915,13.623207,-9.429046
88.99,90.51178,9.999512,43.82742
86.27,88.22473,8.245218000000001,33.61717
87.49,86.559425,6.453274,51.036633
96.04,95.80189,14.863496,77.094734
108.31,117.695366,1097.717172,1541.8656
108.97,115.197784,6598.330147,6856.935
106.07,97.98465,16863.576961,14939.333
94.9,89.70496,27881.327664,25921.28
82.78,77.969765,36331.029719,35347.56
57.29,70.06659,42382.098561,40518.918
32.12,47.440994,46212.497511,43267.535
21.34,24.499012,47038.51489,42470.156
31.57,21.134203,45225.614754,40615.082
58.78,38.77729,40770.266298999995,38449.117
84.76,74.03356,33455.387289,35359.99
99.13,105.3659,23535.292387,25767.814
117.48,127.02295,12726.629734,15236.057
183.06,152.49843,4073.423449,5378.952
209.49,194.67136,445.083605,475.6102
151.63,185.61086,24.16046,-236.59456
125.12,125.0382,12.980136,-152.58385
107.3,111.395645,8.395864,-90.33857
98.52,98.610794,9.900517,-76.51812
93.6,91.95001,8.376108,-83.58602
90.75,92.28907,7.169092,11.482463
89.32,90.09567,6.948259,11.482463
89.5,91.519455,10.762569,24.852095
96.71,97.93359,20.352003,30.55908
112.09,117.342255,1076.784256,1158.5898
112.6,121.21782,6431.132027,5388.9395
99.78,102.78397,16114.379104,14415.479
90.76,85.80769,26569.573046,24511.012
82.86,79.29688,34870.509606,33499.5
69.5,70.67393,40512.736947,38854.926
56.39,58.520264,43847.575824,41543.008
45.01,47.146267,44418.962041,42443.8
56.96,40.640026,42304.311273,40490.555
75.17,62.173668,37730.016178,38663.406
86.36,89.70635,30555.386188,31821.807
101.67,109.09827,21885.020938,23005.824
119.6,129.953,11828.627753,13226.893
229.19,158.21367,3966.302075,4357.223
283.15,236.75342,486.921924,291.85913
162.53,243.70145,45.209887,-266.44495
124.0,137.09787,15.735461,-258.9837
108.14,109.685684,7.345733,-122.22268
101.87,97.69239,7.784704,-94.909706
96.6,92.17904,8.403763,-81.08926
91.74,94.1706,9.934606,12.450288
90.04,91.0254,5.837873,12.450288
93.19,91.33204,7.117275,28.749247
97.41,101.44947,16.082501,73.5446
104.39,115.3331,916.696635,777.59106
103.62,114.82897,5800.091053,6084.7915
95.66,96.20952,15097.847148,12753.825
80.2,83.304924,26028.938467,22227.496
46.92,66.89134,35761.640761,31870.43
5.5,38.47173,42898.445263,39383.984
1.76,2.4477515,46042.11298,43038.383
1.0,-0.5629832,45938.637077,42029.98
1.19,2.282868,42570.025012,40601.832
5.86,13.693148,36875.512486,38365.484
34.19,29.509787,29172.951637,30129.338
79.05,62.438114,19987.050589,21858.197
100.7,106.669556,10764.581503,12245.0625
111.44,144.99356,3710.503824,4020.11
123.27,141.238,467.757557,584.88684
114.15,124.14292,41.63328,-53.585938
105.29,106.90388,15.346629,-47.18138
97.24,97.988884,11.576287,-48.44613
95.51,91.567764,20.594375,-26.803612
90.29,89.84662,9.631236,-26.803612
88.76,88.1034,6.520298,28.67213
84.57,87.323204,7.700633,40.256927
83.88,82.15235,6.022795,11.097246
86.55,83.63827,11.885177,47.548935
88.36,92.021675,556.079445,1224.9978
86.61,89.62364,3440.65114,5297.6655
83.76,72.93237,8553.277318,9909.228
66.35,64.63169,14395.161791,13744.307
24.05,46.626118,20556.67301,20340.531
6.78,8.398518,26009.500075,25280.855
1.35,-3.1523829,30824.532955,27839.73
0.02,-8.280977,33630.499429999996,31276.334
-0.0,-3.3583944,34816.322766,32228.414
-0.9,7.8099,33011.313015,31897.28
0.71,16.064922,27755.62905,28206.715
20.73,30.054111,19745.749461,22113.277
69.9,51.832684,10660.496311,13164.988
96.81,92.28694,3471.753512,5200.6665
101.88,108.79955,372.548486,731.48975
100.48,101.39586,58.506922,10.539718
96.05,95.29738,30.589913,-3.5763762
90.28,90.06673,14.248918,0.51789737
89.72,84.03569,14.980432,0.51789737
85.3,83.786644,9.630495,0.51789737
85.7,79.41622,7.754336,38.190357
85.33,80.43569,8.965465,48.746803
85.34,80.41995,10.995203,50.01152
87.19,81.50473,17.938517,77.94641
86.57,91.06674,680.92626,689.2349
79.13,82.4701,4767.386275999999,4071.1812
73.48,69.670334,12313.59171,10869.339
30.03,56.678123,21272.949222,18730.488
5.36,14.956781,28747.934625,27036.357
-0.4,-4.9695597,34084.999485,32083.28
-1.1,-9.117772,36020.358995999995,34923.902
-5.65,-11.682243,37458.767015,35409.516
-4.71,-9.859009,37110.447581,35531.25
0.24,0.38480976,36078.161,33927.77
10.68,18.26966,30611.094836,30653.799
70.47,35.002647,22505.675928,24138.287
99.69,87.58003,12245.587807,15493.864
114.3,121.30593,3760.331759,5651.6953
115.26,120.1557,334.398868,631.615
113.72,111.231705,38.532862,37.868927
106.89,106.90442,18.462253,-11.261167
102.04,98.777016,10.506875,1.4577609
93.98,95.037384,9.843894,-4.345848
89.41,86.8912,7.908913,-22.531755
86.21,89.35918,7.706580000000001,76.38761
86.12,86.269196,7.488904,71.67348
89.15,88.0781,13.970827,76.38761
101.03,99.16132,15.718109,82.0946
123.41,125.63484,856.714422,764.84216
129.71,135.84593,6557.578064,4269.6187
109.88,122.572,17655.240147,13670.275
