actual_price,actual_P,hour,day_of_week,month,is_weekend,cloud_cover,predicted_price_h1,predicted_price_h2,predicted_price_h3,predicted_price_h4,predicted_price_h5,predicted_price_h6,predicted_price_h7,predicted_price_h8,predicted_price_h9,predicted_price_h10,predicted_price_h11,predicted_price_h12,predicted_price_h13,predicted_price_h14,predicted_price_h15,predicted_price_h16,predicted_price_h17,predicted_price_h18,predicted_price_h19,predicted_price_h20,predicted_price_h21,predicted_price_h22,predicted_price_h23,predicted_price_h24,predicted_P_h1,predicted_P_h2,predicted_P_h3,predicted_P_h4,predicted_P_h5,predicted_P_h6,predicted_P_h7,predicted_P_h8,predicted_P_h9,predicted_P_h10,predicted_P_h11,predicted_P_h12,predicted_P_h13,predicted_P_h14,predicted_P_h15,predicted_P_h16,predicted_P_h17,predicted_P_h18,predicted_P_h19,predicted_P_h20,predicted_P_h21,predicted_P_h22,predicted_P_h23,predicted_P_h24
107.0,49.3745,17,1,7,0,2,132.67964,144.53812,137.55228,130.14218,105.97841,104.9491,109.50626,98.467545,87.88871,90.103516,108.40078,132.0659,139.31004,136.90685,105.63678,79.24132,72.5313,65.20748,70.84105,77.50622,81.502174,107.50483,119.80698,143.47002,47.679348,28.208658,12.716984,9.6973295,7.484834,12.697135,14.495153,12.7558775,10.811063,2.2424312,12.737412,29.499697,84.49318,150.88698,213.42645,245.26134,253.7217,250.4343,236.21725,224.53444,202.95654,176.9313,133.97433,85.57423
126.49,20.07875,18,1,7,0,26,132.02887,135.74504,128.33716,110.978485,92.8771,83.53051,74.07967,80.97002,74.154175,97.6993,127.43122,129.28255,115.96608,99.26015,85.50298,69.396225,55.512623,50.869106,61.81909,78.62556,90.310646,137.1348,163.80087,172.95895,15.506397,7.549819,-0.51536524,4.680351,2.0921314,9.450777,3.9565032,6.7743897,10.730933,15.222382,45.53341,99.453026,160.93452,204.75378,213.8679,230.82353,226.75778,215.56046,206.94052,178.89789,143.75343,119.88894,67.80115,33.971874
127.5,3.74425,19,1,7,0,2,123.91978,112.03591,106.21388,92.67743,81.03541,76.50841,70.889786,79.60053,95.89996,120.980415,120.25498,108.81153,92.94933,79.87318,64.18298,55.03806,47.223473,53.705063,70.85095,103.51322,132.01595,168.3747,181.99905,177.29443,2.5571606,4.9880424,4.888991,12.879459,7.9711294,12.429184,10.422377,8.177145,23.641365,54.643597,116.86266,175.99527,222.65294,245.67781,250.7882,254.97699,243.2666,232.74332,206.59138,174.92773,129.3991,68.65072,26.442194,6.1116776
118.12,0.0,20,1,7,0,1,105.63769,104.77186,100.87231,92.79892,90.58643,84.02094,85.341866,108.526405,128.65492,126.77515,109.32779,92.03911,69.88541,63.421932,54.55642,55.212074,52.939487,76.54495,111.38754,138.8673,151.09375,168.38078,164.43109,145.89676,0.4775857,0.30387786,-0.12895882,-1.2540699,1.1001452,6.4697833,7.5032625,19.995796,50.299232,105.996796,178.2218,231.70308,253.20122,255.51195,261.22498,257.20367,242.21529,227.16841,185.83173,144.28055,73.78198,30.186905,4.10323,0.025691003
102.19,0.0,21,1,7,0,1,100.27773,92.74826,94.811966,89.40994,85.03467,95.241394,103.281906,113.166885,117.30384,103.521034,84.6481,65.50615,46.749733,44.864853,46.54245,54.679405,68.31499,93.387245,116.69715,141.97992,151.04736,137.19669,124.1495,112.495316,0.23080623,0.74529976,-0.63742626,1.0351026,7.251961,18.446836,33.1261,64.2951,117.35489,177.31975,230.20308,265.1481,262.6287,261.97458,255.78648,238.86325,213.2093,158.12836,97.88561,41.912655,11.785971,1.8754452,0.5458406,-0.9650898
99.51,0.0,22,1,7,0,18,94.46,86.68587,86.669945,88.11758,90.53062,109.816666,117.19915,116.231544,101.244705,88.067535,70.32077,56.99314,50.365074,44.682056,47.438427,60.389843,83.31608,113.33921,137.33527,139.11176,129.56285,119.9638,109.83201,103.2483,0.34237313,0.2751227,0.09844251,2.102159,8.027753,19.902624,48.39989,105.13373,168.65248,216.42886,253.92015,258.6822,253.77257,247.78279,223.35817,193.83574,150.86845,103.59701,55.73518,15.688878,3.2484512,1.7037063,0.5458406,-0.9650898
91.29,0.0,23,1,7,0,100,88.900665,84.29188,83.95189,88.970795,106.43372,120.978004,117.56175,109.435394,92.97682,73.480095,53.941093,43.71951,40.676086,43.43978,51.11761,78.7358,96.721924,129.65924,139.51532,131.40834,122.85505,109.99458,101.43797,91.59066,-0.30156073,-0.17966321,0.46454605,1.9165257,6.8370066,37.848232,79.65829,141.56906,191.87337,218.43684,227.88857,222.2629,219.14598,189.14989,165.92189,145.5028,106.87695,54.20679,24.900766,5.422595,3.3932176,2.7951038,2.267198,-0.9930327
88.57,0.0,0,2,7,0,100,87.5156,87.62694,92.32454,104.29768,112.72149,107.47844,97.52341,83.86381,63.562187,47.05868,40.06912,34.945908,46.495514,56.434578,86.599724,111.644226,138.41542,143.51416,124.89158,111.342094,103.40502,93.50213,87.021385,84.209854,1.4428006,4.42376,7.0919776,23.590504,53.751736,104.57189,148.27234,184.59532,208.14304,221.03044,227.18332,223.17288,203.91203,177.73927,151.27678,96.94664,38.263268,6.335576,1.0923977,0.65886414,0.90071505,0.95063543,0.04048701,0.64184296
90.42,0.0,1,2,7,0,100,91.72192,98.32472,113.602135,125.44823,115.841675,108.582436,92.475876,77.95318,50.972008,46.78814,39.37432,45.176292,60.665085,82.87106,118.991585,132.14699,136.44838,129.71524,115.58813,102.56558,96.57357,89.44743,84.667915,87.142746,1.4428006,4.42376,12.095519,44.020634,94.79215,146.92032,181.46428,208.60553,222.54404,219.9764,212.78236,203.53589,170.82217,141.24136,101.98388,46.907543,9.581682,0.1271571,0.7255871,0.65886414,1.2217339,0.89903295,0.04048701,0.64184296
91.56,0.0,2,2,7,0,100,99.155464,117.50171,131.03036,126.871544,110.1322,93.97565,78.6728,67.13465,50.250355,50.36869,50.152847,63.940434,90.86292,118.53548,141.27647,137.97113,130.70906,119.87679,109.34276,102.547874,98.966385,93.38331,88.6098,88.933685,0.9950643,8.621734,28.658224,83.15253,136.18906,175.49298,204.98265,222.72191,224.95377,221.37885,206.6073,175.52214,139.2052,91.48617,51.206726,16.72738,6.225164,0.5777963,1.1353862,0.54412514,0.90071505,0.688325,0.11490645,0.669786
100.0,1.80025,3,2,7,0,100,117.02696,128.90265,120.88017,97.45632,93.74808,79.77927,68.19481,45.00583,53.734146,58.071655,71.28444,93.60655,119.74225,140.63776,150.66739,133.83028,118.12237,115.72014,105.15569,95.73693,90.71801,86.270035,89.64786,98.56232,21.420715,70.266365,128.74687,172.28104,199.5482,213.35202,223.07303,222.71335,209.65659,197.08212,174.76613,137.41745,87.9087,44.53162,20.06747,3.4271674,1.5883067,-1.6376498,-0.29761517,1.2064991,1.5010146,2.3261557,0.2966591,2.1601229
113.66,23.77925,4,2,7,0,100,117.66532,111.79208,96.88449,88.05634,71.11041,53.451355,47.34381,49.17458,61.618614,73.87823,102.2718,120.87206,148.52238,156.7038,133.06847,114.39236,109.606445,107.890656,100.547775,96.64329,89.97645,91.19645,101.53994,108.0749,65.303825,112.26477,167.00299,196.6948,212.45718,218.99641,217.0412,206.08432,186.79819,167.24496,139.26535,92.56436,39.493946,8.103066,-0.5653492,0.06494225,-0.41647223,-1.1448536,-2.6606073,-0.4499928,2.5267396,3.218514,6.0093665,31.718872
116.46,56.9205,5,2,7,0,100,109.470215,95.94554,78.953026,61.76555,46.65175,43.448074,50.30914,56.454308,70.86641,96.007225,118.8693,135.37024,148.2206,128.55432,113.56901,100.0047,96.73624,92.01299,87.07556,83.3231,85.09465,96.36618,106.82985,108.69469,105.246704,151.61678,183.20793,205.09727,216.88985,226.28653,215.45271,193.3216,177.68665,141.84276,89.7705,37.921585,12.768263,2.2804952,-5.1343102,-2.3909712,-1.8282405,-4.885287,-2.5236397,0.017130084,2.3478367,6.3871737,27.184565,61.82234
119.37,108.36475,6,2,7,0,39,103.108116,82.32159,63.94687,47.167477,41.912117,39.05446,39.329693,58.66375,88.22361,111.503365,129.15042,142.67729,129.88554,117.01228,102.76867,91.30022,84.85897,82.237236,82.03598,85.2879,95.31162,111.42536,113.79602,109.083954,186.78185,234.41733,259.14246,267.97202,260.05,253.20102,230.71835,206.96613,167.65318,110.93797,54.31558,14.869882,8.213931,6.1287074,1.9462488,1.5789185,-0.81131107,-1.8828548,-1.8204384,1.3669416,10.471183,23.270327,62.986755,125.415405
99.01,157.80624999999998,7,2,7,0,12,84.610085,66.79111,47.16118,29.488712,27.329077,45.87075,53.958588,81.5286,108.92121,146.74379,144.79164,137.52596,126.191216,108.85237,97.39368,91.540184,89.4065,88.93293,95.6781,105.42962,113.85686,120.78756,111.49011,95.13729,248.5019,280.57684,289.57785,294.63812,269.0036,251.95383,228.29436,186.88153,119.6352,57.2572,14.260569,7.3411717,2.4688668,4.324517,1.1080184,-1.1604729,-5.463532,-1.6826426,-2.841848,-0.41401297,17.49614,50.144917,119.356,181.77629
90.97,207.5705,8,2,7,0,4,75.29986,60.51418,45.091934,36.08123,43.809456,54.716465,78.08986,117.64625,138.63287,140.81696,137.80519,126.63587,118.67634,107.205956,91.42443,91.085526,92.06351,90.40714,93.375916,101.1337,112.04089,109.86306,93.47601,83.31413,265.8026,291.6961,297.36996,281.1432,255.76622,223.23755,189.24625,120.52374,59.906662,16.324379,5.824868,3.5987463,2.4356651,3.139834,1.6758387,0.23195297,-0.41534972,1.2487022,4.2412343,10.323446,40.06398,97.24473,162.0623,198.79138
83.91,208.6845,9,2,7,0,35,67.94574,51.822083,50.16622,60.276695,67.34245,96.81514,127.18928,146.09315,141.0131,134.58824,124.674995,112.67736,105.4405,97.98142,93.98328,90.965225,92.51701,86.77106,101.58126,116.88731,116.00865,100.34131,86.21476,69.18539,262.85535,280.52057,274.36444,252.26567,215.21675,185.25172,128.24698,55.47167,17.336214,4.307766,2.3074403,2.595214,5.7837877,5.446451,4.536272,0.90779316,-1.0408434,2.2103646,21.43142,55.529682,102.728195,159.26486,202.02103,208.17738
69.9,176.29825,10,2,7,0,36,56.194016,50.546207,54.632164,74.61684,93.43943,128.41763,144.95917,136.71729,126.036575,124.943596,113.70978,99.52852,91.948524,90.5678,89.82085,85.518936,98.65549,101.234566,116.953354,107.39723,97.22111,85.49278,73.03807,54.651432,248.87811,258.24786,237.0058,217.3545,175.35,134.8973,63.920555,18.021748,3.0979066,3.2172654,1.2677135,1.0010246,4.5182114,2.5287776,4.3895373,1.5388973,0.0533304,13.050543,54.8402,110.79371,163.36533,213.96509,235.8704,229.3817
42.46,181.94825,11,2,7,0,99,38.862926,46.437584,60.901253,75.61192,120.54615,138.94987,144.47574,141.90912,120.19351,110.31694,100.37437,88.208824,83.27695,83.83502,84.1449,87.44008,94.28763,99.97971,100.03508,89.51786,77.87242,65.60847,51.722946,35.989147,223.47383,223.44833,221.03522,192.17928,138.05553,61.310936,20.816357,2.4501085,2.4857135,0.8169082,0.87140554,0.24295811,2.8173523,1.9245763,4.7222853,4.696009,11.789634,45.851646,111.143776,169.54712,217.45132,232.48341,247.11757,230.9533
36.0,205.7545,12,2,7,0,99,43.874275,59.222675,83.61398,103.21234,135.67857,137.17386,137.70871,131.48094,107.88502,105.63284,94.06952,88.407265,85.726555,84.617775,85.98077,100.594955,104.94145,97.68413,94.428406,73.88976,62.9299,46.759377,38.020897,38.41869,203.37004,208.43617,187.69237,134.44301,68.89152,20.580965,6.5658946,2.4133697,3.4925032,1.8223673,2.5668716,0.15030824,3.599454,1.9825634,4.473606,11.8218355,38.330296,98.43854,161.96336,194.29704,223.03603,225.64696,228.98376,195.08693
41.54,214.60575,13,2,7,0,100,60.863102,80.32732,105.91969,121.98215,142.87434,137.09192,142.70026,120.304955,111.309425,103.38197,96.38927,88.830605,90.841225,87.85328,106.937584,115.13988,109.584236,101.211395,87.81132,65.06379,52.634727,38.11692,37.838467,40.314495,194.04636,176.94511,141.38399,67.551254,23.000952,8.956254,4.842579,3.455335,3.2488964,2.0846443,0.59037095,-0.5742066,2.5421777,1.7397671,10.383054,37.07085,92.172356,161.14641,201.92784,219.38756,218.14827,224.44962,211.23073,182.49449
76.83,221.624,14,2,7,0,72,101.02821,116.62844,139.9678,148.39548,150.62648,141.3516,121.89714,110.020615,97.91951,100.533676,94.77399,95.39309,98.37987,112.27252,123.24726,122.53695,101.24688,79.32707,63.227524,49.600872,36.22783,31.536932,43.77451,66.326096,172.2374,128.2429,68.76425,31.381714,15.923596,5.0622253,6.7933083,5.1221156,2.95919,2.6657019,1.5007219,0.9292697,5.7803016,14.037273,38.382343,94.310196,160.82938,205.2514,227.218,237.48784,243.77611,231.46068,224.0828,189.29672
91.49,251.077,15,2,7,0,7,116.121864,136.18451,155.4245,145.40685,141.05167,128.0108,115.207375,107.10261,104.6313,109.503235,102.616936,102.193596,108.16232,127.99079,136.93442,127.193054,99.277176,75.923454,70.132034,57.02852,48.467773,52.904476,68.34364,84.13547,158.41933,100.258156,55.808853,33.729225,19.118267,10.7980995,13.199353,8.797254,3.3706887,-0.15629673,-1.2758197,0.81312186,10.424448,48.039257,90.40268,161.19475,213.98198,240.25827,254.54227,260.02924,260.32095,238.01717,221.01903,172.98195
103.7,190.001,16,2,7,0,1,134.5243,146.91632,146.14204,125.66779,119.98415,128.26476,114.171196,105.0412,102.004944,99.31345,106.11651,125.821556,134.44559,138.54071,107.91581,94.45118,77.372604,61.085297,57.32131,45.753716,51.953598,66.287636,86.213295,107.064865,105.162415,63.29132,21.216137,12.993625,11.090227,9.741661,13.023723,16.953756,9.446488,0.43075302,4.621923,11.422216,44.07687,103.95876,179.36055,230.3815,283.70157,288.81183,288.6767,279.20642,270.54797,239.94182,207.42271,143.6435
117.72,108.57,17,2,7,0,21,137.01573,149.71712,142.51703,137.51155,146.75957,140.20663,128.41968,118.57322,97.6683,97.40419,110.44147,122.008064,127.31697,119.82324,99.06631,84.306816,70.49354,55.078625,46.023964,56.412064,72.79697,89.45222,111.75299,123.56359,51.31824,9.21909,-5.2085404,1.3584615,0.44012046,1.0602397,0.75603396,11.00716,6.939642,5.2123427,14.141259,52.438126,122.02274,201.74316,257.1244,275.73746,285.98187,275.23032,256.65445,247.72104,228.31467,192.98189,141.0705,84.240265
140.6,40.0705,18,2,7,0,92,145.3798,153.94899,139.42586,124.26413,114.70607,110.726,109.9167,109.101616,104.95558,119.48711,144.10535,154.93956,139.81561,116.735016,92.39978,81.48524,66.14529,59.76808,69.0936,91.24472,94.89934,129.54527,160.50105,165.51097,5.9402733,-0.23728846,-0.53036064,1.4208119,-1.2174078,-2.8805146,-3.1538153,5.4884305,6.741184,5.992346,29.14836,90.39663,162.16003,218.59138,241.30113,260.8608,254.58406,235.96878,233.7534,212.84482,190.61055,142.31598,86.16345,25.895231
146.61,7.08275,19,2,7,0,79,134.74619,124.95402,115.76575,102.815765,102.01031,97.20325,90.41788,99.82694,110.85486,125.71274,127.12417,112.69909,98.85746,83.32339,76.37351,65.14862,60.342896,52.97344,64.78014,87.75576,112.33717,134.71803,140.47055,142.54506,-0.25229096,2.6084852,2.110199,3.6082017,3.9411545,1.1420217,-4.5176926,8.442479,13.91958,41.735622,96.52307,169.5977,223.33716,237.45639,245.26253,238.99776,244.89555,243.08574,225.26581,195.06229,136.4284,87.579666,36.445442,3.193748
122.0,0.00075,20,2,7,0,0,106.28174,101.11189,90.764824,87.23033,86.23105,84.05769,88.148506,106.30224,120.92003,122.96473,100.19569,86.63399,62.54602,53.16754,43.73787,37.732124,44.244415,60.355595,90.07495,121.105034,132.11302,137.66623,135.66336,119.238976,0.92357117,1.2842515,0.9587635,-0.9185805,1.1187885,5.9370403,14.148595,19.212906,43.58328,114.13318,206.19379,261.21747,283.60925,301.12897,284.965,293.5064,286.78796,246.95563,212.23793,152.75467,80.246796,33.8652,9.260168,-0.24337041
106.06,0.0,21,2,7,0,21,100.77058,94.69813,91.68436,88.67035,84.170555,94.02958,103.379234,110.6559,112.435455,99.34395,81.45192,65.58846,51.927578,48.427208,41.39629,47.112797,64.34118,86.672356,113.306984,135.48291,142.51552,134.99083,120.188484,106.74423,0.57966536,0.033260792,-0.9956527,0.408273,4.973558,12.371784,24.359497,53.059216,102.92993,165.7462,217.10956,262.42975,266.46902,258.94464,251.53783,220.892,191.12434,143.75258,92.74573,38.494476,11.171701,2.2905104,0.2700376,-1.0547475
100.91,0.0,22,2,7,0,7,96.42666,91.26269,92.097435,92.4631,96.279625,111.80793,120.66119,117.71033,98.92596,83.21019,67.05406,46.08717,41.229218,35.692936,43.972885,58.2569,80.494675,112.19282,133.34824,135.5893,126.29599,116.03723,103.852905,95.558105,0.4666314,-0.08427939,-0.99699163,-0.7969411,4.73212,11.605364,48.83498,105.902145,172.46266,223.31456,262.06702,258.6552,252.42128,240.12445,214.32193,190.14137,154.99239,103.33598,53.905365,14.657637,3.0188277,2.3661685,0.41968927,-1.0547475
95.73,0.0,23,2,7,0,51,91.88053,88.7594,87.071724,94.79162,111.12416,127.25395,122.2229,112.95132,93.161545,70.02573,52.996677,45.780647,44.57616,45.25714,55.596695,83.72667,102.22919,130.44019,136.59401,130.49892,117.70748,104.686134,94.32479,82.893456,0.44232395,0.2453415,-0.25010693,1.0018215,5.8874726,34.66124,86.55208,160.01364,214.54784,241.96417,242.69725,243.53804,220.24327,214.61221,178.90674,152.3817,112.67066,58.086613,28.66337,6.1788764,2.8684301,2.314566,0.5503371,-1.0547475
89.1,0.0,0,3,7,0,0,89.30326,87.83221,91.478905,102.556175,109.015335,104.01278,91.42817,74.4444,55.76727,35.542664,34.131653,24.434362,36.18786,55.52737,82.41813,112.422844,140.48123,142.96947,124.49169,109.62629,100.54529,95.975334,90.49164,85.335396,2.3049645,6.250634,14.554046,31.746614,68.14248,128.52306,195.79344,252.53577,281.95587,288.2882,276.6874,252.59848,229.6791,214.63275,163.71544,105.51618,41.026535,9.515605,1.139499,1.1234291,0.51016015,-0.4582849,-1.315122,0.43949282
86.45,0.0,1,3,7,0,0,87.28672,91.54406,106.933624,113.3265,101.27807,92.87252,76.91832,56.430965,36.520676,26.609184,25.696848,32.28587,50.618668,78.12762,111.43773,130.01186,133.81987,125.62652,111.05338,97.275734,91.55518,86.71172,79.67858,78.42799,2.3049645,6.250634,21.154728,59.430664,118.118706,188.8708,249.04929,291.06937,302.8799,294.0742,276.69632,251.15166,214.93114,170.07143,109.986084,55.25046,15.45048,3.5734415,1.139499,1.1234291,0.51016015,-0.4582849,-1.315122,0.43949282
87.97,0.0,2,3,7,0,3,94.53776,110.7829,123.514984,115.39285,102.34329,76.0467,58.66721,43.796967,33.273346,30.71586,33.832504,48.818104,77.05766,106.80943,129.86334,134.16632,126.3152,116.50971,105.33305,98.46561,92.0833,87.47957,85.19252,84.59795,2.1647716,12.335002,43.169495,103.44679,169.29895,229.9355,266.5111,281.9726,275.49222,264.83612,250.76357,196.358,146.96841,99.64037,49.61467,25.397243,12.64226,3.248248,1.7048945,0.7889879,0.51016015,-0.70368403,-1.444666,0.5801281
98.24,1.39175,3,3,7,0,1,114.39752,124.24359,114.684685,94.20062,81.23576,61.479046,55.974293,26.693031,35.077164,39.312572,58.815945,87.17911,112.480865,126.01493,139.55634,128.4068,115.49309,100.818985,97.41381,89.89479,90.3277,86.702705,90.6776,101.02676,27.994726,78.62291,143.48907,222.5799,272.75415,288.38153,300.4601,297.02246,276.36182,250.5578,207.34813,150.52365,92.48111,41.76618,18.131638,6.1620355,6.7212,0.6107461,0.7458557,2.3817687,1.1104584,0.6718366,-1.444666,1.4196279
108.11,19.5615,4,3,7,0,0,114.15614,105.88462,89.02407,72.884224,59.044346,38.924088,33.74543,33.79923,45.733192,61.930363,92.00557,109.77508,133.86784,144.39328,125.16188,110.655365,107.03173,100.160385,94.11741,90.07525,83.967636,86.4893,95.10485,105.46471,83.690636,146.20413,225.11644,282.64694,309.85837,314.81552,318.12158,292.74374,257.30182,229.51035,177.54517,117.90082,37.325367,10.024033,3.0259013,-1.8782195,2.4227157,1.2009593,-0.45759004,2.2550595,1.3891927,0.5943811,3.43075,29.691051
107.54,34.31,5,3,7,0,100,105.963326,94.11196,74.97834,50.47169,38.940536,38.5306,45.97688,53.364056,70.975494,87.611725,103.32157,120.1978,129.80864,119.64766,106.834854,97.03666,95.68052,86.55557,84.031204,84.21858,81.23131,91.67818,99.03972,100.7019,123.532364,168.30753,214.2778,229.92346,235.32451,226.11935,214.39406,190.01978,175.02753,139.29063,89.36729,33.616467,9.278554,1.8906006,-2.595182,0.30745336,2.854194,-0.83802694,-2.0365264,0.4571099,1.3058255,3.6896963,27.519472,70.95526
107.23,57.56075,6,3,7,0,100,90.045044,73.001366,59.93214,49.105858,40.531902,40.065216,47.06744,60.878838,80.8881,101.510895,115.60414,127.968285,119.9856,105.6273,94.2664,83.448326,78.980156,78.97061,74.91154,76.41236,85.142715,96.9592,98.65266,95.869934,142.32858,192.30444,219.7505,221.27768,225.64806,215.47093,198.91855,176.81296,142.92398,99.72893,50.25439,9.598581,4.8598714,4.132282,-0.1166335,0.67585284,0.0021330942,-4.2001395,-2.097382,-0.80333287,5.385636,15.49785,48.673653,113.078354
93.7,102.98425,7,3,7,0,100,78.66399,63.63377,46.58001,39.16533,35.38322,41.68154,47.80092,76.16508,104.81323,121.12448,118.2525,112.20343,102.49215,87.41639,83.14089,78.80253,74.02074,74.09718,78.93185,81.760574,88.13768,99.288925,94.94588,82.46509,158.5834,185.30241,208.53368,215.42552,207.39085,198.61629,167.41269,130.00623,87.403824,42.230236,19.09242,7.6494045,2.804491,1.7741627,-0.86842686,0.77188015,0.8542525,-0.8285175,1.2694818,5.173658,21.870996,42.911594,89.19915,164.23024
87.77,129.4725,8,3,7,0,77,71.306465,56.774475,42.34153,37.021557,43.147854,58.226494,74.28521,101.77538,120.75342,120.37758,117.50712,111.34968,96.53621,91.20686,84.04069,80.82612,79.234474,80.54299,81.10607,94.38963,102.00727,100.61878,85.41889,73.28254,222.29291,237.05765,242.57542,234.65208,219.81705,188.42601,158.07983,99.00619,53.338696,23.12745,18.469606,10.175076,2.87353,3.0725532,0.44022948,-0.66245085,-0.56556237,-0.0611168,6.2823615,8.3460245,32.530415,77.58663,139.32474,208.04382
69.54,134.53575,9,3,7,0,2,55.336517,40.594078,36.223534,43.02869,54.248966,79.70369,115.25227,134.97054,121.38326,122.92202,115.72129,100.83488,94.25857,87.239105,78.00163,78.90951,84.11973,84.50102,97.89208,109.01961,103.87756,95.656296,80.91948,59.585487,227.28856,248.16124,243.91713,229.9313,209.80423,176.29977,123.72295,57.44553,21.101088,6.9810343,-1.033472,-1.6992049,0.46524322,4.390744,4.984476,2.2917297,-0.48054925,1.2352788,13.827109,45.98248,95.822365,146.92194,199.60889,225.60432
45.39,160.97750000000002,10,3,7,0,4,34.751717,28.106033,32.277287,46.972935,71.65666,109.719185,128.10114,138.83397,131.18488,128.01865,105.14106,98.67745,91.856346,91.58789,87.118095,89.811554,97.30918,84.83973,100.96675,93.3963,83.605515,70.80174,64.112785,42.390896,208.64067,231.98306,219.29355,217.02205,160.41986,121.06524,67.28216,18.784822,3.6411483,0.19409359,-2.3587816,-1.0894668,-1.1930052,2.6443942,5.571219,2.9740663,-2.299623,11.07785,58.830257,100.52469,159.04283,191.42897,209.67732,210.50423
40.07,186.55375,11,3,7,0,2,37.880436,40.97176,57.056007,76.25469,104.74702,117.19545,114.143234,114.91291,104.43404,95.30882,95.68479,87.11934,83.46714,83.17852,75.46683,75.6037,83.72068,94.32482,93.46411,86.43703,72.79156,62.400597,48.27074,47.202374,211.20457,208.52791,180.0256,148.95442,115.995346,63.581524,28.961222,13.966515,9.011792,2.9160967,-0.9963444,-0.7918346,1.2954869,7.1529927,7.5658092,3.538725,6.224382,27.331057,91.25375,139.96265,189.61263,228.15224,246.37872,237.10988
39.9,164.31725,12,3,7,0,52,52.92759,65.567795,86.93435,106.44767,137.8304,143.57368,146.83769,140.3237,121.55946,115.2005,98.64668,94.18756,91.327156,90.69244,92.92923,110.15134,125.49006,103.988106,95.949425,77.97522,59.31382,53.10889,34.34073,38.60485,207.1636,206.51175,181.82341,136.30075,70.448296,21.249073,7.2854857,-0.15054147,0.9829024,0.66142756,-0.70846695,-0.10435131,1.6932788,2.445895,4.4946513,11.513691,40.327435,99.45555,167.44693,205.31668,234.38815,253.35532,266.9392,264.63058
56.88,234.46025,13,3,7,0,79,76.435196,87.485146,113.40758,128.70934,137.19759,128.49214,119.24454,113.069084,109.694305,102.720604,103.357895,95.044846,93.687546,92.59368,106.84008,114.568634,112.81464,103.966034,86.52199,67.206566,48.4981,39.11924,37.67231,46.1713,173.56213,149.02893,125.20966,56.023758,20.5091,8.543785,6.7108026,6.9196134,3.848571,1.2617972,-0.5228296,-1.6633631,-0.78190726,2.086841,10.911936,38.21787,89.51078,149.86792,194.37408,224.87505,228.22615,225.95985,216.32724,201.84279
76.8,229.84875,14,3,7,0,10,101.246346,118.848854,141.5592,151.7993,145.87215,136.1201,119.07723,113.046104,105.58739,102.1321,101.326614,98.97302,101.900536,115.07278,126.77364,123.1901,106.18578,84.54038,67.3233,54.619217,44.254635,43.68918,57.035095,66.401276,189.70906,136.59535,87.107216,31.939943,16.034103,9.291707,9.36235,9.960285,4.5844674,1.4838299,-3.2719717,-2.0628102,-1.9741887,14.575911,46.319138,103.768814,163.85794,216.67387,243.73582,254.87448,257.41568,252.42534,239.43704,185.7933
89.96,235.8465,15,3,7,0,23,113.59524,133.66864,150.40897,142.05284,138.42548,127.955086,119.96514,104.05586,103.21847,100.36125,98.22317,99.128845,100.46704,117.471054,127.8157,112.0628,94.40728,75.85277,63.51531,54.14577,44.097916,55.27224,74.109695,90.0517,156.79054,94.43554,57.537975,22.93479,12.061527,5.9410987,3.9811769,7.7867846,3.1576252,1.3400059,-1.3545208,-2.6724336,6.8588724,51.20086,95.11916,161.21967,217.12346,242.8386,237.77316,242.32574,245.06525,243.79958,219.22206,178.20491
100.2,144.12775,16,3,7,0,15,128.47543,142.52408,143.1784,126.386475,123.53541,127.01112,121.52097,105.777756,103.126755,97.13143,107.82444,113.00783,126.62599,140.7265,125.697334,100.95521,73.59158,63.386127,62.279198,45.371506,53.881935,70.32076,86.481804,105.77341,112.05859,49.461475,27.540066,14.699318,12.025291,6.909992,6.7640014,7.69888,0.22642182,-2.947362,-2.0187242,2.4960124,39.97429,103.108,171.79935,224.11128,256.61945,272.57205,272.9625,269.78564,258.07712,247.38484,219.86465,150.89111
115.88,91.15275,17,3,7,0,0,132.1206,133.34769,125.884605,114.403275,112.93511,98.476616,97.76214,101.6155,93.34041,92.41528,103.70125,116.32003,122.50099,107.06036,69.194885,51.139496,40.336864,29.245344,32.564373,41.609592,57.252235,76.76497,96.92766,114.561066,42.5535,18.353222,9.444911,8.540297,10.402118,12.360732,16.750803,17.233768,12.225565,3.4384484,8.945461,27.426476,95.08116,178.96535,243.43633,262.58502,310.2574,309.5932,294.03687,276.46002,264.9503,224.1345,165.20663,108.293335
137.2,34.90075,18,3,7,0,0,138.58954,131.6959,111.3871,106.975945,91.59761,88.41131,83.36637,86.72006,86.71899,99.151215,113.36414,121.504036,101.67788,73.61994,53.106262,36.76259,23.809628,23.79837,33.922733,49.44567,69.643845,95.29618,124.333275,142.20914,14.703272,5.7879667,2.139465,3.4384031,7.8357763,8.11799,12.844026,16.96571,19.780298,18.912868,42.527985,102.77445,185.26926,253.59315,277.1623,290.22488,297.69025,294.30536,275.45547,250.6366,210.48474,154.31255,90.156265,44.55431
